data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149006_INC,116999632,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149009_INC,116999335,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149011_INC,116999314,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149012_INC,116999766,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149015_INC,116999765,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149018_INC,116999468,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149020_INC,122058874,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149023_INC,119206368,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149024_INC,116999984,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149028_INC,116999836,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149033_INC,117000031,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149038_INC,122058561,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149039_INC,122058429,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149041_INC,117000000,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149042_INC,117000115,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149043_INC,117000737,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149045_INC,117000119,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149046_INC,116999754,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149051_INC,116999831,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149060_INC,116999464,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149065_INC,116999371,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149066_INC,122058413,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149067_INC,117000420,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149068_INC,116999986,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149071_INC,116999847,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149076_INC,119206811,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149077_INC,122058248,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149080_INC,117000029,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149082_INC,122058556,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149086_INC,129295599,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149088_INC,116999493,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149089_INC,116999560,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149091_INC,116999917,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149096_INC,117000066,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149100_INC,117000371,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149103_INC,116999543,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149105_INC,117000382,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149106_INC,116999838,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149110_INC,117000146,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149114_INC,116999893,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149117_INC,122058257,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149119_INC,117000127,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149120_INC,122058815,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149124_INC,116999713,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149125_INC,122061973,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149128_INC,116999783,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149130_INC,116999418,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149134_INC,129295308,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149135_INC,116999673,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149145_INC,116999522,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149153_INC,117000561,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149155_INC,117000609,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149159_INC,129296320,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149161_INC,134718726,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149164_INC,129295671,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149167_INC,116999862,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149168_INC,116999528,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149169_INC,116999892,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149170_INC,117000094,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149171_INC,116999891,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149172_INC,116999364,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149179_INC,116999772,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149185_INC,117000072,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149188_INC,116999535,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149190_INC,129295848,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149194_INC,116999800,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149197_INC,116999423,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149199_INC,134719885,
2021,40354692,2243,10,2021,I,2021-10-13,,F,,2021_10_DCMPD0000_21149207_INC,116999645,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149216_INC,116999575,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149218_INC,116999555,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149221_INC,117000387,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149223_INC,119207751,
2021,40354692,2243,10,2021,I,2021-10-09,,F,,2021_10_DCMPD0000_21149225_INC,116999681,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149227_INC,116999401,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149231_INC,122058417,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149233_INC,116999850,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149235_INC,119208237,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149237_INC,129296625,
2021,40337129,2243,8,2021,I,,,F,,2021_08_DCMPD0000_21149238_INC,117000173,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149248_INC,129296736,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149249_INC,122061961,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149252_INC,117000024,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149253_INC,116999520,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149257_INC,117000194,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149262_INC,122058914,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149264_INC,116999537,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149266_INC,116999785,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149267_INC,119207983,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149268_INC,117000052,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149270_INC,116999605,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149271_INC,134718843,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149274_INC,117000096,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149275_INC,122058887,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149278_INC,117000570,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149282_INC,117000092,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149285_INC,117000317,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149287_INC,129295274,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149288_INC,117000001,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149297_INC,129296664,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149299_INC,117000626,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149301_INC,119208642,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149305_INC,116999510,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149309_INC,117000579,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149312_INC,117000165,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149316_INC,119207136,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149319_INC,117000644,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149324_INC,116999953,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149325_INC,117000144,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149330_INC,116999955,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149331_INC,116999532,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149334_INC,129296338,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149337_INC,116999924,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149338_INC,116999856,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149342_INC,116999994,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149348_INC,119208058,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149350_INC,117000475,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149352_INC,129296535,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149357_INC,116999736,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149362_INC,134719094,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149363_INC,116999431,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149365_INC,122058503,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149367_INC,122058959,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149371_INC,119209069,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149373_INC,116999390,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149376_INC,116999480,
2021,40337129,2243,8,2021,I,,,F,,2021_08_DCMPD0000_21149379_INC,117000489,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149382_INC,117000608,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149383_INC,122058609,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149386_INC,116999568,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149390_INC,116999871,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149391_INC,116999378,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149393_INC,129296739,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149394_INC,122058687,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149396_INC,129294652,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149398_INC,116999763,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149402_INC,117000155,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149407_INC,116999913,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149411_INC,119208445,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149412_INC,116999943,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149414_INC,116999469,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149416_INC,119208737,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149418_INC,129295266,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149422_INC,116999662,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149425_INC,116999482,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149426_INC,134718857,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149428_INC,117000045,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149435_INC,116999985,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149437_INC,116999654,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149438_INC,116999675,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149439_INC,117000633,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149444_INC,117001090,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149446_INC,116999498,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149448_INC,122058566,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149451_INC,116999934,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149455_INC,117000212,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149458_INC,134719575,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149459_INC,117000586,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149460_INC,116999637,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149466_INC,122058889,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149468_INC,117001120,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149469_INC,117000313,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149475_INC,117000251,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149477_INC,117000600,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149484_INC,117000870,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149486_INC,117000916,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149487_INC,116999718,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149488_INC,119206969,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149493_INC,117000890,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149494_INC,117000235,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149496_INC,117000672,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149501_INC,117000417,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149502_INC,129295933,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149505_INC,117000844,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149506_INC,117000431,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149511_INC,119206971,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149512_INC,117000198,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149513_INC,117000527,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149519_INC,117000719,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149524_INC,117000240,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149526_INC,117000215,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149528_INC,117000591,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149530_INC,117000356,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149531_INC,122058393,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149532_INC,117000879,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149533_INC,117000556,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149537_INC,117000593,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149539_INC,119207760,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149543_INC,117000297,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149546_INC,129295334,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149552_INC,117000515,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149553_INC,122058358,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149555_INC,117000601,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149558_INC,119207829,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149559_INC,117000328,
2021,40354692,2243,10,2021,I,2021-10-14,,F,,2021_10_DCMPD0000_21149560_INC,117000652,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149563_INC,117000491,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149566_INC,122058439,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149569_INC,117000325,
2021,40337129,2243,8,2021,I,,,F,,2021_08_DCMPD0000_21149571_INC,117000427,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149572_INC,117000034,
2021,40337130,2243,9,2021,I,2021-09-26,,F,,2021_09_DCMPD0000_21149573_INC,117000777,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149575_INC,117000883,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149576_INC,117000573,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149583_INC,117000821,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149590_INC,117000787,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149592_INC,117000409,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149593_INC,117000246,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149603_INC,117000829,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149605_INC,117000406,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149607_INC,129294919,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149608_INC,117000816,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149610_INC,117000224,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149613_INC,117001084,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149615_INC,122058900,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149617_INC,122058488,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149619_INC,117000871,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149624_INC,117000880,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149627_INC,117000745,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149628_INC,117000757,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149630_INC,117000893,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149633_INC,119207078,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149635_INC,134719239,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21149640_INC,122058446,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149642_INC,117000415,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149656_INC,117000856,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149666_INC,117000523,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149668_INC,119208222,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149669_INC,117000503,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149670_INC,122058423,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149674_INC,117000842,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149676_INC,117002765,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149677_INC,117000852,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149680_INC,117000519,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149683_INC,117001131,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149685_INC,117000747,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149686_INC,117000433,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149691_INC,117000190,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149695_INC,134718707,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149700_INC,119210169,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149703_INC,117000859,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149705_INC,117000775,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149707_INC,117000535,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149721_INC,117000700,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149722_INC,117000998,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149726_INC,117000853,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149727_INC,117000388,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149729_INC,117000176,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149731_INC,117000229,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149734_INC,122058837,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149736_INC,117000283,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149738_INC,122058821,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149739_INC,117000425,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149745_INC,117000295,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149746_INC,117000477,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149748_INC,117000872,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149751_INC,117000588,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149752_INC,117000933,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149754_INC,117000480,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149756_INC,117002751,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149758_INC,117000309,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149759_INC,117000643,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149760_INC,117000627,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149764_INC,117000837,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149768_INC,117000238,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149774_INC,117000740,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149777_INC,117000602,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149783_INC,117000416,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149789_INC,117000545,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149793_INC,134719379,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149795_INC,117000516,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149806_INC,117002759,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149807_INC,117000836,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149809_INC,117000666,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149817_INC,117000921,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149818_INC,117000822,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149819_INC,117000360,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149821_INC,122059287,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149822_INC,117001206,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149825_INC,129295649,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149827_INC,122058348,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149828_INC,122058957,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149833_INC,117000243,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149836_INC,117000988,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149838_INC,117000414,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149841_INC,117002762,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149844_INC,119208583,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149846_INC,122059061,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149847_INC,122058226,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149852_INC,122058803,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149853_INC,117000349,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149858_INC,117001237,
2021,40354692,2243,10,2021,I,2021-10-10,,F,,2021_10_DCMPD0000_21149860_INC,117000501,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149861_INC,119208221,
2021,40354692,2243,10,2021,I,,,F,,2021_10_DCMPD0000_21149862_INC,117000804,
