data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,46981428,153947720,1,2022-05-18,1,N,520,34,31,M,20,40,U,,,31,
2022,48102190,158095621,1,2022-05-18,3,N,35A,33,30,M,20,40,U,,,30,
2022,46981393,153947501,1,2022-05-18,1,N,13B,24,21,M,20,20,U,,,21,
2022,46981410,153947621,1,2022-05-18,1,N,520,22,19,M,98,40,R,,,19,
2022,46981408,153947604,1,2022-05-18,1,N,520,23,20,M,20,20,R,,,20,
2022,46981435,153947748,1,2022-05-18,1,N,35A,30,27,M,20,20,N,,,27,
2022,46981405,153947577,1,2022-05-18,1,N,13B,27,24,F,20,40,U,,,24,
2022,46981422,153947678,1,2022-05-18,1,N,13B,59,56,F,20,20,U,,,56,
2022,46981438,153947757,1,2022-05-18,1,N,40C,28,25,M,20,40,R,,,25,
2022,46981409,153947605,1,2022-05-18,1,N,40C,45,42,M,20,40,U,,,42,
2022,46981385,153947467,1,2022-05-18,1,N,40C,41,38,M,98,10,U,,,38,
2022,46981507,153948084,1,2022-05-18,1,N,40C,70,67,M,20,20,R,,,67,
2022,47353572,155325152,1,2022-05-18,1,N,13B,43,40,M,20,20,N,,,40,
2022,46981413,153947626,1,2022-05-18,1,N,13B,59,56,M,20,20,R,,,56,
2022,46981415,153947628,1,2022-05-19,1,N,13B,35,32,M,20,20,N,,,32,
2022,46981400,153947551,1,2022-05-19,1,N,13B,24,21,M,20,40,U,,,21,
2022,46981401,153947551,2,2022-05-19,1,N,13B,23,20,M,20,20,N,,,20,
2022,48102200,158095657,1,2022-05-19,1,N,13B,57,54,M,20,20,U,,,54,
2022,46981770,153949199,1,2022-05-19,1,N,13A,36,33,F,20,40,N,,,33,
2022,46981411,153947622,1,2022-05-19,1,N,290,43,40,M,20,20,R,,,40,
2022,46981403,153947559,1,2022-05-19,1,N,290,45,42,F,20,20,R,,,42,
2022,46981452,153947837,1,2022-05-19,1,N,13B,42,39,M,20,20,U,,,39,
2022,46981759,153949162,1,2022-05-19,3,N,35A,46,43,M,20,20,R,,,43,
2022,46981423,153947684,1,2022-05-19,1,N,520,67,64,M,20,20,U,,,64,
2022,46981397,153947534,1,2022-05-19,1,N,13B,22,19,M,20,40,U,,,19,
2022,46981402,153947555,1,2022-05-19,3,N,13B,57,54,M,20,20,R,,,54,
2022,46981426,153947697,1,2022-05-19,1,N,290,28,25,M,20,40,U,,,25,
2022,46981451,153947834,1,2022-05-19,1,N,290,54,51,M,10,20,R,,,51,
2022,46981470,153947914,1,2022-05-19,1,N,120,40,37,M,20,20,N,,,37,
2022,46981491,153948002,1,2022-05-19,1,N,520,19,16,M,20,40,U,R,,16,
2022,46981538,153948205,1,2022-05-19,1,N,13B,56,53,M,98,10,R,,,53,
2022,46981478,153947936,1,2022-05-19,1,N,13B,25,22,M,20,40,U,,,22,
2022,46981772,153949220,1,2022-05-19,1,N,13B,57,54,M,20,20,R,,,54,
2022,46981455,153947862,1,2022-05-19,1,N,13C,52,49,F,20,20,U,,,49,
2022,46981443,153947813,1,2022-05-19,1,N,13C,30,27,M,20,40,R,,,27,
2022,48980439,161264118,1,2022-05-19,1,N,520,37,34,M,20,20,R,,,34,
2022,46981445,153947821,1,2022-05-20,1,N,290,46,43,F,20,40,R,,,43,
2022,46981481,153947946,1,2022-05-20,1,N,13B,46,43,M,20,20,R,,,43,
2022,46981476,153947933,1,2022-05-20,1,N,13B,42,39,F,20,20,R,,,39,
2022,48980466,161264201,1,2022-05-20,1,N,13B,58,55,M,20,40,R,,,55,
2022,48102164,158095543,1,2022-05-20,1,N,13B,31,28,F,98,40,U,,,28,
2022,47353523,155324916,1,2022-05-29,1,N,13A,38,35,F,20,20,R,,,35,
2022,46981456,153947864,1,2022-05-20,1,N,13C,54,51,M,20,20,R,,,51,
2022,47353530,155324944,1,2022-06-08,3,N,13A,18,15,F,20,20,R,R,,15,
2022,46981465,153947889,1,2022-05-20,1,N,120,22,19,M,20,20,U,,,19,
2022,46981505,153948067,1,2022-05-20,1,N,13B,32,29,M,20,20,U,,,29,
2022,46981525,153948163,1,2022-05-20,1,N,35A,31,28,M,20,40,N,,,28,
2022,46981471,153947917,1,2022-05-20,1,N,13B,40,37,M,10,20,U,,,37,
2022,48980444,161264140,1,2022-05-20,1,N,520,30,27,M,20,40,R,,,27,
2022,46981473,153947925,1,2022-05-20,1,N,13C,65,62,M,20,40,R,,,62,
2022,46981480,153947945,1,2022-05-20,1,N,520,22,19,M,20,20,U,,,19,
2022,46981499,153948027,1,2022-05-20,1,N,13B,33,30,F,20,40,U,,,30,
2022,46981521,153948144,1,2022-05-20,1,N,13B,34,31,M,20,40,U,,,31,
2022,48980368,161263890,1,2022-05-20,1,N,520,19,16,M,20,20,U,R,,16,
2022,47353655,155325360,1,2022-05-20,1,N,13B,22,19,M,10,10,R,,,19,
2022,47353656,155325360,2,2022-05-20,1,N,520,22,19,M,10,10,R,,,19,
2022,46981437,153947754,1,2022-05-20,1,N,13B,21,18,M,20,20,U,,,18,
2022,46981474,153947926,1,2022-05-21,3,N,520,23,20,M,20,20,U,,,20,
2022,46981498,153948019,1,2022-05-21,1,N,13B,18,15,F,20,20,R,R,,15,
2022,48980365,161263886,1,2022-05-20,1,N,13B,34,31,M,20,20,R,,,31,
2022,47353550,155325048,1,2022-06-15,1,N,23H,20,17,M,20,20,U,R,,17,
2022,46981508,153948086,1,2022-05-20,1,N,13C,46,43,M,20,20,R,,,43,
2022,47353532,155324965,1,2022-05-21,1,N,240,47,44,F,20,20,R,,,44,
2022,46981475,153947931,1,2022-05-21,1,N,13B,45,42,M,20,20,U,,,42,
2022,47353562,155325089,1,2022-05-25,3,N,13A,33,30,M,20,20,R,,,30,
2022,47353557,155325074,1,2022-06-01,1,M,290,40,37,M,20,20,R,,,37,
2022,48980356,161263875,1,2022-05-21,1,N,13B,34,31,M,10,10,R,,,31,
2022,46981529,153948187,1,2022-05-21,1,N,290,60,57,M,20,40,U,,,57,
2022,46981497,153948016,1,2022-05-21,1,N,13B,68,65,M,20,20,R,,,65,
2022,48980412,161264056,1,2022-05-21,1,N,13B,53,50,F,20,40,R,,,50,
2022,46981459,153947876,1,2022-05-21,1,N,13B,41,38,M,20,20,R,,,38,
2022,50129971,165443319,1,2022-05-31,1,C,13B,21,18,M,20,20,U,,,18,
2022,46981528,153948182,1,2022-05-21,1,N,13B,23,20,F,20,20,U,,,20,
2022,48468252,159379872,1,2022-05-24,3,N,13B,31,28,M,20,40,U,,,28,
2022,46981472,153947921,1,2022-05-21,1,N,290,27,24,F,20,40,U,,,24,
2022,47081564,154371030,1,2022-06-03,3,N,13C,45,42,F,20,40,R,,,42,
2022,48980447,161264147,1,2022-05-21,1,N,13B,64,61,M,20,20,U,,,61,
2022,46981444,153947817,1,2022-05-21,1,N,23H,46,43,M,20,20,U,,,43,
2022,46981496,153948014,1,2022-05-21,1,N,13B,59,56,M,20,40,R,,,56,
2022,46981468,153947909,1,2022-05-21,1,N,250,27,24,M,20,20,R,,,24,
2022,46981450,153947832,1,2022-05-21,1,N,35A,21,18,M,20,20,R,,,18,
2022,46981514,153948126,1,2022-05-21,1,N,520,21,18,M,20,20,U,,,18,
2022,46981511,153948088,1,2022-05-21,1,N,35A,23,20,M,20,40,U,,,20,
2022,48102141,158095427,1,2022-05-21,1,N,13A,46,43,M,20,40,U,,,43,
2022,47353568,155325122,1,2022-05-21,1,N,13A,44,41,M,20,20,U,,,41,
2022,46981527,153948181,1,2022-05-21,1,N,13B,35,32,M,20,10,R,,,32,
2022,46981482,153947949,1,2022-05-21,1,N,520,22,19,M,20,20,R,,,19,
2022,46981442,153947809,1,2022-05-21,1,N,13B,64,61,M,20,40,U,,,61,
2022,46981469,153947912,1,2022-05-21,1,N,13B,63,60,M,20,20,R,,,60,
2022,46981504,153948058,1,2022-05-21,1,N,13A,51,48,F,20,20,U,,,48,
2022,47353459,155324601,1,2022-06-18,3,M,290,24,21,M,20,20,R,,,21,
2022,48980463,161264198,1,2022-09-26,3,N,120,24,21,M,20,20,R,,,21,
2022,46981489,153947982,1,2022-05-21,1,N,520,28,25,M,20,20,R,,,25,
2022,46981494,153948010,1,2022-05-21,1,N,13B,24,21,M,20,20,U,,,21,
2022,46981453,153947843,1,2022-05-21,1,N,13B,41,38,M,98,20,U,,,38,
2022,46981488,153947972,1,2022-05-21,1,N,13B,36,33,M,20,20,R,,,33,
2022,46981436,153947751,1,2022-05-21,1,N,13B,35,32,F,20,40,R,,,32,
2022,46981458,153947873,1,2022-05-22,1,N,13B,24,21,M,98,40,N,,,21,
2022,48102185,158095602,1,2022-05-22,1,N,13B,38,35,F,10,10,U,,,35,
2022,49808272,164156617,1,2022-05-22,1,N,520,22,19,M,20,40,N,,,19,
2022,46981486,153947971,1,2022-05-22,1,N,520,24,21,M,98,10,R,,,21,
2022,46981487,153947971,2,2022-05-22,1,N,520,44,41,M,20,20,R,,,41,
2022,46981449,153947831,1,2022-05-22,1,N,13B,53,50,M,20,20,R,,,50,
2022,46981547,153948259,1,2022-05-22,1,N,13B,31,28,M,20,20,U,,,28,
2022,46981479,153947943,1,2022-05-22,1,N,23H,39,36,M,20,20,R,,,36,
2022,48980376,161263918,1,2022-05-22,1,N,13C,64,61,M,20,20,R,,,61,
2022,46981495,153948009,1,2022-05-22,1,N,13B,42,39,M,20,20,R,,,39,
2022,46981447,153947824,1,2022-05-22,1,N,13B,53,50,F,20,20,N,,,50,
2022,50129985,165443460,1,2022-05-22,1,N,23H,25,22,M,20,40,U,,,22,
2022,46981554,153948313,1,2022-05-22,1,N,13C,41,38,M,20,20,R,,,38,
2022,49808215,164156466,1,2022-05-22,1,N,13B,32,29,M,20,20,R,,,29,
2022,46981539,153948207,1,2022-05-22,1,N,13B,49,46,F,20,40,R,,,46,
2022,48980453,161264170,1,2022-05-22,1,N,13B,42,39,M,20,20,R,,,39,
2022,46981550,153948268,1,2022-05-22,1,N,13C,39,36,M,20,40,U,,,36,
2022,46981524,153948158,1,2022-05-22,1,N,520,26,23,M,20,20,R,,,23,
2022,48980586,161264685,1,2022-05-22,1,N,13C,65,62,M,20,20,R,,,62,
2022,46981548,153948264,1,2022-05-22,1,N,13B,38,35,M,20,20,R,,,35,
2022,48980404,161264014,1,2022-05-22,1,N,520,33,30,M,20,20,U,,,30,
2022,48980435,161264106,1,2022-05-22,1,N,13C,33,30,M,20,20,N,,,30,
2022,48980458,161264183,1,2022-05-22,1,N,520,33,30,M,20,20,U,,,30,
2022,48102154,158095502,1,2022-05-22,1,N,13B,23,20,M,20,20,N,,,20,
2022,48980460,161264189,1,2022-05-22,1,N,13B,30,27,F,20,20,U,,,27,
2022,48980461,161264189,2,2022-05-22,1,N,13B,26,23,F,20,20,R,,,23,
2022,46981589,153948534,1,2022-05-22,1,N,13B,55,52,M,20,40,R,,,52,
2022,47353551,155325054,1,2022-06-07,3,N,13A,29,26,M,20,40,R,,,26,
2022,50129976,165443343,1,2023-01-04,3,N,13B,27,24,M,20,20,R,,,24,
2022,46981774,153949245,1,2022-05-22,1,N,13B,56,53,M,10,20,R,,,53,
2022,46981552,153948274,1,2022-05-23,1,N,13B,46,43,M,20,40,R,,,43,
2022,46981581,153948432,1,2022-05-23,1,N,520,32,29,M,20,20,U,,,29,
2022,48980397,161263994,1,2022-05-23,1,N,13C,54,51,F,20,20,U,,,51,
2022,48102129,158095382,1,2022-05-23,1,N,290,44,41,M,20,20,U,,,41,
2022,46981520,153948143,1,2022-05-23,1,N,13B,65,62,M,20,40,U,,,62,
2022,46981530,153948197,1,2022-05-23,1,N,35A,69,66,M,20,20,U,,,66,
2022,46981566,153948367,1,2022-05-23,1,N,13B,58,55,M,10,10,U,,,55,
2022,49808210,164156455,1,2022-05-23,1,N,13A,26,23,F,20,20,U,,,23,
2022,46981584,153948471,1,2022-05-23,1,N,280,37,34,M,20,20,R,,,34,
2022,46981545,153948254,1,2022-05-23,1,N,520,33,30,M,20,20,U,,,30,
2022,48468191,159379540,1,2022-05-23,1,C,23D,33,30,M,20,20,R,,,30,
2022,47353538,155324982,1,2022-06-01,3,N,13B,33,30,M,20,20,U,,,30,
2022,48980573,161264642,1,2022-06-22,3,N,13C,31,28,M,20,20,R,,,28,
2022,47764493,156855220,1,2022-05-23,1,N,520,30,27,M,20,20,U,,,27,
2022,48468170,159379440,1,2022-05-23,1,M,23D,33,30,M,20,20,R,,,30,
2022,46981506,153948080,1,2022-05-23,1,N,13B,27,24,M,20,20,N,,,24,
2022,48102168,158095559,1,2022-05-23,1,N,13B,34,31,F,20,20,U,,,31,
2022,46981542,153948225,1,2022-05-23,1,N,280,28,25,M,20,20,U,,,25,
2022,46981555,153948328,1,2022-05-23,1,N,13C,42,39,M,20,20,R,,,39,
2022,46981573,153948387,1,2022-05-23,1,N,13B,29,26,M,20,40,U,,,26,
2022,46981572,153948385,1,2022-05-23,1,N,290,38,35,M,20,20,N,,,35,
2022,46981519,153948140,1,2022-05-23,1,N,13B,39,36,M,20,20,R,,,36,
2022,47353554,155325061,1,2022-05-23,1,N,520,27,24,M,20,20,U,,,24,
2022,47353555,155325061,2,2022-05-23,1,N,13B,29,26,M,20,40,R,,,26,
2022,47353549,155325046,1,2022-05-23,1,N,520,24,21,M,20,40,R,,,21,
2022,46981582,153948446,1,2022-05-23,1,N,520,36,33,M,20,40,U,,,33,
2022,46981564,153948361,1,2022-05-23,1,N,13B,30,27,M,20,20,R,,,27,
2022,46981605,153948625,1,2022-05-23,1,N,35A,24,21,M,20,20,U,,,21,
2022,46981569,153948373,1,2022-05-23,1,N,290,26,23,F,20,20,U,,,23,
2022,50129978,165443357,1,2022-05-23,1,N,290,32,29,M,20,20,R,,,29,
2022,46981568,153948371,1,2022-05-23,1,N,35A,32,29,F,20,40,R,,,29,
2022,50129988,165443473,1,2022-05-23,1,N,23H,37,34,F,20,20,U,,,34,
2022,46981565,153948365,1,2022-05-23,1,N,13B,29,26,F,10,20,N,,,26,
2022,46981561,153948344,1,2022-05-24,1,N,13B,28,25,M,20,20,R,,,25,
2022,46981537,153948199,1,2022-05-24,1,N,520,24,21,M,20,20,R,,,21,
2022,47353649,155325330,1,2022-06-02,1,N,13A,22,19,M,20,20,R,,,19,
2022,46981558,153948332,1,2022-05-24,1,N,13A,42,39,M,20,20,R,,,39,
2022,46981570,153948377,1,2022-05-24,1,N,240,16,13,M,20,20,R,R,,13,
2022,47353626,155325285,1,2022-05-24,1,N,13B,46,43,F,20,20,R,,,43,
2022,46981544,153948246,1,2022-05-24,1,N,520,29,26,M,20,20,R,,,26,
2022,46981599,153948614,1,2022-05-24,1,N,23F,23,20,M,20,40,U,,,20,
2022,46981577,153948393,1,2022-05-24,1,N,520,18,15,M,20,40,U,R,,15,
2022,46981580,153948417,1,2022-05-24,1,N,13B,36,33,M,20,40,U,,,33,
2022,46981579,153948415,1,2022-05-24,1,N,250,26,23,M,20,20,R,,,23,
2022,48102133,158095387,1,2022-05-24,1,N,13C,53,50,M,20,20,U,,,50,
2022,47353648,155325327,1,2022-06-01,2,N,35A,33,30,M,20,40,U,,,30,
2022,46981562,153948354,1,2022-05-24,1,N,13B,28,25,M,20,20,N,,,25,
2022,49195200,162028525,1,2022-07-06,3,N,11D,35,32,M,20,20,U,,,32,
2022,48980438,161264111,1,2022-06-01,3,N,13A,52,49,F,20,40,R,,,49,
2022,46981775,153949250,1,2022-05-24,1,N,13B,53,50,M,20,40,R,,,50,
2022,46981546,153948258,1,2022-05-24,1,N,13B,22,19,F,20,20,R,,,19,
2022,46981778,153949258,1,2022-05-25,1,N,290,31,28,M,20,20,R,,,28,
2022,46981616,153948709,1,2022-05-24,1,N,13B,37,34,M,20,20,N,,,34,
2022,46981656,153948879,1,2022-05-25,1,N,13B,33,30,M,20,20,R,,,30,
2022,46981641,153948846,1,2022-05-25,1,N,13B,29,26,M,98,40,U,,,26,
2022,46981597,153948597,1,2022-05-25,1,N,290,23,20,F,10,10,U,,,20,
2022,46981779,153949264,1,2022-05-25,1,N,13A,33,30,F,20,20,R,,,30,
2022,46981626,153948798,1,2022-05-25,1,N,35A,26,23,F,10,10,R,,,23,
2022,46981585,153948497,1,2022-05-25,1,N,35A,36,33,M,20,20,R,,,33,
2022,46981586,153948497,2,2022-05-25,1,N,35A,35,32,M,20,20,U,,,32,
2022,46981639,153948841,1,2022-05-25,1,N,13B,31,28,M,20,40,U,,,28,
2022,46981690,153948969,1,2022-05-25,1,N,13C,28,25,M,20,20,R,,,25,
2022,47353500,155324792,1,2022-06-18,3,M,290,24,21,M,20,20,R,,,21,
2022,46981600,153948622,1,2022-05-25,1,N,35A,44,41,M,20,40,U,,,41,
2022,46981601,153948622,2,2022-05-25,1,N,35A,45,42,M,20,20,U,,,42,
2022,46981746,153949118,1,2022-05-25,1,N,13B,78,75,M,20,20,R,,,75,
2022,48102166,158095548,1,2022-05-25,1,N,23C,44,41,M,20,20,R,,,41,
2022,46981669,153948929,1,2022-05-25,1,N,13A,45,42,M,20,20,R,,,42,
2022,46981592,153948545,1,2022-05-25,1,N,520,23,20,M,20,20,R,,,20,
2022,48102184,158095597,1,2022-05-25,1,N,23C,44,41,M,20,20,N,,,41,
2022,46981611,153948664,1,2022-05-25,1,N,520,35,32,M,20,20,R,,,32,
2022,47353589,155325195,1,2022-05-25,1,N,520,32,29,M,20,40,R,,,29,
2022,46981776,153949252,1,2022-05-25,1,N,13B,50,47,M,20,40,R,,,47,
2022,47353628,155325290,1,2022-05-25,1,N,13B,48,45,M,20,40,U,,,45,
2022,47764464,156855038,1,2022-06-28,3,N,13C,44,41,M,20,40,R,,,41,
2022,46981752,153949141,1,2022-05-25,1,N,13B,37,34,M,10,10,U,,,34,
2022,48980457,161264181,1,2022-05-25,1,N,520,19,16,M,20,40,U,R,,16,
2022,46981650,153948869,1,2022-05-25,1,N,35A,52,49,M,20,20,R,,,49,
2022,46981723,153949060,1,2022-05-25,1,N,13B,57,54,F,20,20,U,,,54,
2022,46981607,153948651,1,2022-05-26,1,N,13B,34,31,M,20,40,R,,,31,
2022,46981696,153948988,1,2022-05-26,1,N,290,32,29,M,20,20,U,,,29,
2022,46981657,153948884,1,2022-05-26,1,N,13B,64,61,F,20,20,R,,,61,
2022,46981594,153948574,1,2022-05-26,1,N,13B,62,59,F,20,20,U,,,59,
2022,46981612,153948670,1,2022-05-26,1,N,13B,54,51,M,20,40,U,,,51,
2022,46981630,153948809,1,2022-05-26,1,N,290,49,46,F,20,40,R,,,46,
2022,50129984,165443440,1,2022-05-26,1,N,23H,53,50,F,20,20,R,,,50,
2022,46981635,153948828,1,2022-05-26,1,N,13B,40,37,M,20,20,R,,,37,
2022,46981596,153948587,1,2022-05-26,1,N,13B,60,57,M,20,40,U,,,57,
2022,51560314,170435476,1,2023-03-31,3,N,09A,20,17,M,20,40,R,R,,17,
2022,51560315,170435476,2,2022-06-26,3,N,09A,21,18,M,20,20,U,,,18,
2022,46981619,153948727,1,2022-05-26,1,N,290,45,42,M,20,20,R,,,42,
2022,46981609,153948662,1,2022-05-26,1,N,13B,38,35,M,20,40,U,,,35,
2022,47353578,155325171,1,2022-05-26,1,N,13B,28,25,M,20,20,R,,,25,
2022,46981661,153948895,1,2022-05-26,1,N,13C,49,46,M,10,20,R,,,46,
2022,46981660,153948891,1,2022-05-26,1,N,13B,32,29,M,20,20,R,,,29,
2022,46981777,153949255,1,2022-05-26,1,N,520,30,27,M,20,20,U,,,27,
2022,48980373,161263904,1,2022-05-26,1,N,35A,50,47,M,20,20,R,,,47,
2022,46981632,153948816,1,2022-05-26,1,N,13B,30,27,F,20,20,R,,,27,
2022,46981638,153948834,1,2022-05-26,1,N,13A,42,39,M,20,40,R,,,39,
2022,46981590,153948539,1,2022-05-26,1,N,13B,24,21,M,20,20,U,,,21,
2022,46981591,153948539,2,2022-05-26,1,N,13B,25,22,M,20,40,U,,,22,
2022,47353614,155325262,1,2022-05-26,1,N,13B,69,66,M,20,20,N,,,66,
2022,46981622,153948753,1,2022-05-26,1,N,13B,33,30,M,20,20,R,,,30,
2022,46981595,153948583,1,2022-05-26,1,N,13B,59,56,M,20,20,U,,,56,
2022,47353629,155325293,1,2022-05-26,1,N,13C,29,26,F,20,20,R,,,26,
2022,46981618,153948721,1,2022-05-26,1,N,13B,34,31,M,20,20,U,,,31,
2022,46981588,153948533,1,2022-05-26,1,N,13B,45,42,F,20,40,U,,,42,
2022,46981633,153948820,1,2022-05-27,1,N,13B,35,32,F,20,20,N,,,32,
2022,47353598,155325221,1,2022-06-08,3,N,13B,65,62,M,20,20,U,,,62,
2022,46981623,153948761,1,2022-05-27,1,N,13A,61,58,F,20,20,R,,,58,
2022,46981625,153948795,1,2022-05-27,1,N,13B,35,32,M,20,20,U,,,32,
2022,47353744,155326094,1,2022-05-27,1,N,13C,45,42,F,20,20,R,,,42,
2022,46981613,153948693,1,2022-05-27,1,N,35A,34,31,M,20,20,R,,,31,
2022,47081535,154370841,1,2022-05-27,1,N,520,29,26,M,20,20,R,,,26,
2022,47353586,155325190,1,2022-05-27,1,N,13B,35,32,M,20,40,R,,,32,
2022,46981739,153949102,1,2022-05-27,1,N,13C,56,53,F,20,20,R,,,53,
2022,48102159,158095513,1,2022-06-29,3,C,23D,40,37,M,20,20,R,,,37,
2022,47353966,155327501,1,2022-06-29,3,N,13B,20,17,F,20,20,R,R,,17,
2022,47353580,155325173,1,2022-05-27,1,N,13B,48,45,F,20,40,R,,,45,
2022,47353605,155325232,1,2022-05-31,1,C,13B,45,42,M,20,20,R,,,42,
2022,46981731,153949079,1,2022-05-27,1,N,13B,34,31,M,20,20,U,,,31,
2022,47081550,154370921,1,2022-05-28,3,N,13B,39,36,M,20,40,N,,,36,
2022,46981734,153949091,1,2022-05-27,1,N,280,59,56,M,20,20,R,,,56,
2022,46981705,153949020,1,2022-05-27,1,N,23H,57,54,M,20,40,R,,,54,
2022,47353631,155325298,1,2022-05-27,1,N,13B,27,24,F,20,40,U,,,24,
2022,47353625,155325284,1,2022-05-27,1,N,13B,70,67,M,20,20,R,,,67,
2022,46981750,153949136,1,2022-05-27,1,N,13B,24,21,M,20,20,U,,,21,
2022,46981662,153948899,1,2022-05-27,1,N,13B,30,27,M,20,20,U,,,27,
2022,46981703,153949018,1,2022-05-27,1,N,13C,31,28,F,20,20,R,,,28,
2022,48102173,158095575,1,2022-05-28,1,N,520,48,45,M,20,20,R,,,45,
2022,49195128,162028205,1,2022-10-26,3,C,09A,37,34,M,20,20,R,,,34,
2022,46981767,153949190,1,2022-05-28,1,N,120,32,29,M,20,20,U,,,29,
2022,46981733,153949088,1,2022-05-28,1,N,13B,36,33,M,10,10,U,,,33,
2022,46981692,153948975,1,2022-05-28,1,N,13B,35,32,M,20,20,R,,,32,
2022,48102192,158095628,1,2022-08-19,3,N,23H,32,29,M,20,20,U,,,29,
2022,48980426,161264081,1,2022-05-28,1,N,13A,37,34,F,20,40,R,,,34,
2022,47081657,154371684,1,2022-06-03,3,N,13B,55,52,M,20,20,R,,,52,
2022,47353587,155325193,1,2022-05-28,1,N,13C,29,26,M,20,40,R,,,26,
2022,47353571,155325147,1,2022-05-28,1,N,13A,25,22,F,20,20,R,,,22,
2022,46981702,153949014,1,2022-05-28,1,N,13B,35,32,F,20,20,U,,,32,
2022,47764528,156855507,1,2022-05-28,1,N,35A,38,35,M,98,10,N,,,35,
2022,46981687,153948967,1,2022-05-28,1,N,13B,45,42,F,20,40,U,,,42,
2022,46981658,153948886,1,2022-05-28,1,N,35A,24,21,M,20,20,R,,,21,
2022,46981715,153949037,1,2022-05-28,1,N,520,45,42,M,20,40,U,,,42,
2022,46981751,153949140,1,2022-05-28,1,N,520,25,22,F,20,20,U,,,22,
2022,49195177,162028429,1,2022-11-26,1,C,13B,23,20,M,20,20,R,,,20,
2022,46981721,153949058,1,2022-05-28,1,N,13C,43,40,F,20,20,N,,,40,
2022,46981754,153949151,1,2022-05-28,1,N,13B,45,42,F,20,20,R,,,42,
2022,47764506,156855339,1,2022-07-05,1,C,11D,27,24,M,20,20,U,,,24,
2022,46981631,153948812,1,2022-05-28,1,N,13B,37,34,F,10,40,R,,,34,
2022,46981712,153949032,1,2022-05-28,1,N,13B,56,53,M,20,20,R,,,53,
2022,50129997,165443507,1,2022-05-28,1,N,520,34,31,F,20,20,R,,,31,
2022,50129998,165443507,2,2022-05-28,1,N,520,30,27,M,20,20,N,,,27,
2022,47353595,155325217,1,2022-05-28,1,N,13B,33,30,M,20,20,R,,,30,
2022,46981686,153948966,1,2022-05-28,1,N,13B,59,56,F,20,20,R,,,56,
2022,48102170,158095566,1,2022-05-28,1,N,13B,30,27,M,20,20,U,,,27,
2022,47353603,155325230,1,2022-06-22,3,N,13A,31,28,M,20,20,U,,,28,
2022,49808193,164156403,1,2022-11-30,3,N,09A,26,23,M,20,20,R,,,23,
2022,47353617,155325267,1,2022-05-29,1,N,13A,30,27,F,20,20,N,,,27,
2022,47081553,154370950,1,2022-05-29,1,N,13B,33,30,M,98,10,U,,,30,
2022,47353611,155325255,1,2022-05-29,1,N,520,33,30,M,20,20,N,,,30,
2022,48102140,158095421,1,2022-05-29,1,N,13B,55,52,M,10,10,U,,,52,
2022,46981676,153948947,1,2022-05-29,1,N,13B,47,44,M,20,20,U,,,44,
2022,47353637,155325308,1,2022-05-29,1,N,13B,30,27,M,20,20,R,,,27,
2022,47353606,155325238,1,2022-05-29,1,N,11D,32,29,M,20,20,R,,,29,
2022,50637166,167255394,1,2022-06-01,1,N,09A,58,55,M,10,20,U,,,55,
2022,49195178,162028433,1,2022-10-31,3,N,13B,33,30,F,20,40,U,,,30,
2022,47353620,155325270,1,2022-05-29,1,N,13B,26,23,F,20,20,U,,,23,
2022,46981708,153949022,1,2022-05-29,1,N,13B,36,33,M,20,20,U,,,33,
2022,47764520,156855435,1,2022-05-29,1,N,520,30,27,M,10,20,N,,,27,
2022,47353573,155325153,1,2022-05-29,1,N,11A,26,23,M,10,20,U,,,23,
2022,47353574,155325153,2,2022-05-29,1,N,11A,25,22,M,10,10,N,,,22,
2022,47353582,155325179,1,2022-05-29,1,N,13B,35,32,M,20,40,U,,,32,
2022,47353599,155325225,1,2022-05-29,1,N,35A,31,28,M,20,40,U,,,28,
2022,47353600,155325225,2,2022-05-29,1,N,520,30,27,M,20,20,U,,,27,
2022,46981755,153949153,1,2022-05-29,1,N,13B,37,34,M,10,10,R,,,34,
2022,47353596,155325218,1,2022-05-29,1,N,13B,34,31,M,20,20,U,,,31,
2022,46981683,153948961,1,2022-05-29,1,N,09A,43,40,M,20,20,U,,,40,
2022,47353601,155325228,1,2022-05-29,1,N,13C,61,58,M,98,40,U,,,58,
2022,50129972,165443326,1,2022-05-29,1,N,23H,23,20,F,20,20,R,,,20,
2022,46981744,153949114,1,2022-05-29,1,N,13B,26,23,M,20,20,R,,,23,
2022,47353590,155325203,1,2022-05-29,1,N,13B,55,52,F,20,40,U,,,52,
2022,47353585,155325189,1,2022-05-29,1,N,13B,22,19,F,20,40,U,,,19,
2022,48102329,158096312,1,2022-05-29,1,N,520,38,35,M,20,20,N,,,35,
2022,47353575,155325157,1,2022-05-29,1,N,13A,67,64,M,40,20,R,,,64,
2022,48102130,158095383,1,2022-05-29,1,N,13B,44,41,M,10,20,N,,,41,
2022,47353610,155325253,1,2022-05-29,1,N,13B,37,34,M,20,40,R,,,34,
2022,49812666,164173314,1,2022-05-29,1,N,23H,58,55,M,20,20,U,,,55,
2022,47353584,155325188,1,2022-05-29,3,N,13B,57,54,M,20,20,R,,,54,
2022,48102226,158095751,1,2022-05-29,1,N,35A,58,55,M,10,20,R,,,55,
