data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,155154909,856.156,1,13662758
2022,8,155154909,1035.073,5,13662759
2022,1,155155348,90.000,1,13662787
2022,12,155155348,24.000,1,13662788
2022,1,155154869,1.000,11,13662757
2022,1,165590320,6.000,1,15089995
2022,4,165590320,2.000,1,15089996
2022,5,155155298,284.000,1,13662781
2022,1,155154957,1.000,9,13662767
2022,1,156211822,12.000,9,13812051
2022,6,156210529,1.000,9,13812002
2022,17,156210529,4.000,9,13812003
2022,1,156210489,3.000,9,13812000
2022,1,162560240,36.630,1,14676724
2022,12,162560240,1.000,9,14676725
2022,16,162560240,1.500,1,14676726
2022,1,155155438,13.000,1,13662793
2022,1,155155374,1.000,9,13662789
2022,1,155155374,6.900,1,13662790
2022,5,155155303,317.515,1,13662782
2022,8,155155571,25.000,9,13662796
2022,16,156210432,16.000,9,13811997
2022,12,156210611,4.000,9,13812005
2022,16,156210611,1.000,9,13812006
2022,5,156210404,2.000,1,13811996
2022,1,156210482,1.000,9,13811998
2022,1,156210482,1.500,1,13811999
2022,12,156210730,7.000,1,13812009
2022,16,156210730,5.500,1,13812010
2022,10,156210827,88.721,5,13812012
2022,1,166916988,1.000,1,15289437
2022,2,166916988,41.500,1,15289438
2022,1,156210720,2.000,9,13812008
2022,5,156210742,3.000,9,13812011
2022,5,156211122,884.505,1,13812023
2022,12,156211122,2423.000,9,13812024
2022,5,156211152,1348.000,1,13812025
2022,16,156210851,1.000,9,13812013
2022,3,156210892,115.000,9,13812016
2022,5,156210892,351.000,9,13812017
2022,5,162560241,142.882,1,14676727
2022,1,156211094,1.000,9,13812022
2022,1,156212819,39.000,1,13812111
2022,2,156212819,17.000,1,13812112
2022,17,156212819,24.000,1,13812113
2022,12,158959769,19.000,9,14191003
2022,1,156211280,3.000,1,13812032
2022,1,156211209,2.000,9,13812028
2022,1,156211263,2.000,9,13812031
2022,12,156211529,1.000,11,13812043
2022,1,156211523,1.000,1,13812042
2022,1,156211502,1.000,9,13812040
2022,4,156211502,1.000,9,13812041
2022,5,156211489,113.398,1,13812039
2022,1,156211400,24.000,1,13812036
2022,5,156211400,116.233,1,13812037
2022,12,156211400,3.000,9,13812038
2022,5,156211892,133.243,1,13812055
2022,7,156211892,76.000,9,13812056
2022,16,156211690,6.000,9,13812045
2022,1,156212018,3.000,9,13812064
2022,5,156211937,825.085,1,13812060
2022,1,156211792,0.300,1,13812050
2022,5,156211835,464.500,1,13812053
2022,1,156211911,6.000,1,13812057
2022,4,156211911,3.000,1,13812058
2022,4,156212077,4.000,9,13812068
2022,1,156212097,0.550,1,13812070
2022,5,156211987,110.563,1,13812061
2022,1,156212016,2.000,9,13812062
2022,5,156212016,88.000,1,13812063
2022,17,156212028,1.000,9,13812065
2022,1,156212408,15.000,9,13812087
2022,4,156212408,1.000,9,13812088
2022,10,156212426,29.574,5,13812091
2022,5,156212224,425.000,1,13812079
2022,5,156212223,784.431,1,13812078
2022,5,156212403,155.500,1,13812085
2022,5,156212403,1.000,11,13812086
2022,1,156212166,1.000,9,13812074
2022,5,156212383,103.000,1,13812084
2022,1,157330395,5.000,9,13969095
2022,10,157330395,1.000,9,13969096
2022,1,156212647,1.000,9,13812103
2022,1,156212587,2.000,1,13812099
2022,7,156212429,44.000,9,13812092
2022,5,156212550,1.000,9,13812096
2022,5,156212550,159.000,1,13812097
2022,16,156212550,10.000,9,13812098
2022,16,156212633,10.000,9,13812101
2022,17,156212638,3.000,9,13812102
2022,1,156212693,50.000,9,13812107
2022,4,156212693,5.000,1,13812108
2022,5,156212735,898.000,1,13812110
2022,10,156212834,4.000,9,13812115
2022,5,156212877,340.194,1,13812117
2022,16,156212877,150.000,9,13812118
2022,12,161463996,11.000,9,14541220
2022,5,156213005,2.000,1,13812123
2022,4,156212869,6.500,1,13812116
2022,5,158959786,97.500,1,14191005
2022,4,156213156,23.000,9,13812129
2022,5,156213000,187.107,1,13812121
2022,1,157330300,3.900,1,13969092
2022,4,157330300,0.300,1,13969093
2022,5,157330300,496.117,1,13969094
2022,1,156213095,63.000,9,13812125
2022,8,156213095,25.000,9,13812126
2022,16,156213095,50.000,9,13812127
2022,5,156213099,104.893,1,13812128
2022,16,156214220,14.000,9,13812185
2022,1,156212968,1.000,9,13812119
2022,4,156212968,2.000,9,13812120
2022,5,157331477,453.592,1,13969140
2022,1,156213369,2.000,9,13812136
2022,12,156213381,0.500,1,13812138
2022,1,156213298,16.000,9,13812133
2022,5,156213313,1.000,9,13812134
2022,5,156213313,50.000,1,13812135
2022,2,156213775,6.000,9,13812158
2022,5,156213775,1.000,11,13812159
2022,5,156213787,127.550,1,13812160
2022,1,157330557,1.000,1,13969100
2022,5,156213565,291.500,1,13812149
2022,2,156213532,2.000,9,13812145
2022,2,156213532,11.000,1,13812146
2022,1,156213494,10.000,1,13812143
2022,5,156213494,225.379,1,13812144
2022,1,156213583,1.000,9,13812151
2022,1,156213594,1.000,9,13812153
2022,1,156213534,5.000,1,13812147
2022,5,156213534,1642.991,1,13812148
2022,5,156213718,8.000,9,13812154
2022,5,156213803,237.002,1,13812161
2022,5,156213727,107.728,1,13812156
2022,2,156213971,4.000,1,13812169
2022,1,156210099,4.610,1,13811986
2022,1,156213746,37.000,9,13812157
2022,5,156213917,1.000,9,13812168
2022,2,157330833,1.000,11,13969105
2022,5,157330520,1.000,11,13969098
2022,1,156214050,1.000,9,13812174
2022,1,156214186,7.000,9,13812182
2022,16,156214186,2.000,9,13812183
2022,12,156213906,1.000,1,13812167
2022,5,156214415,248.342,1,13812192
2022,16,156214048,3.000,9,13812173
2022,5,156214190,1.000,9,13812184
2022,1,164137476,6.000,9,14895572
2022,5,164137476,20.000,1,14895573
2022,10,164137476,1.000,9,14895574
2022,5,156214256,1.000,11,13812189
2022,1,157330494,1.000,1,13969097
2022,4,157330881,1.000,9,13969110
2022,1,157330940,1.000,9,13969113
2022,16,157330940,20.000,9,13969114
2022,16,157330897,7.000,1,13969111
2022,1,157330863,1.000,9,13969107
2022,1,157330863,2.000,1,13969108
2022,1,157330858,6.900,1,13969106
2022,5,158959963,126.300,1,14191011
2022,1,157330943,1.000,9,13969115
2022,2,157331028,1.000,1,13969117
2022,5,157331037,679.000,1,13969118
2022,5,157331072,549.981,1,13969120
2022,5,157331316,499.500,1,13969131
2022,1,157331282,18.000,1,13969127
2022,2,157331282,4.000,1,13969128
2022,4,157331282,23.000,1,13969129
2022,5,157331304,249.476,1,13969130
2022,5,157331159,33.000,1,13969123
2022,1,157331338,1.000,1,13969133
2022,5,157331232,147.418,1,13969124
2022,4,162560188,1.000,9,14676721
2022,12,157331399,1.000,11,13969138
2022,1,157331382,23.000,1,13969135
2022,2,157331382,39.000,1,13969136
2022,1,157331512,1.000,1,13969141
2022,2,157331643,24.000,1,13969149
2022,10,157331573,29.574,5,13969145
2022,10,159619819,1.000,9,14281928
2022,5,157331705,449.000,1,13969157
2022,4,157331579,1.000,11,13969146
2022,1,162560133,2.400,1,14676718
2022,5,157331818,1.000,9,13969162
2022,12,157331684,0.500,1,13969156
2022,7,161464264,3.000,9,14541253
2022,5,157332055,234.000,1,13969171
2022,5,157332057,19.000,9,13969173
2022,10,157332031,1.000,9,13969170
2022,5,157332056,5.000,9,13969172
2022,10,157332096,3.000,9,13969177
2022,1,157331784,19.000,9,13969160
2022,4,157331784,3.000,9,13969161
2022,5,157332073,1530.000,1,13969174
2022,1,157332099,1.000,11,13969179
2022,5,157332132,226.796,1,13969180
2022,1,157332088,1.000,9,13969176
2022,1,157332736,193.000,1,13969204
2022,5,157332635,2.000,9,13969196
2022,5,157332635,63.475,1,13969197
2022,1,157332555,85.000,1,13969190
2022,2,157332555,1.000,11,13969191
2022,16,157332555,2.500,1,13969192
2022,10,159619931,5.000,9,14281931
2022,5,157332540,488.000,1,13969187
2022,16,157332540,101.000,9,13969188
2022,5,157332680,269.500,1,13969201
2022,16,157333170,1.000,9,13969227
2022,1,157333044,1.000,9,13969219
2022,16,157333044,25.000,1,13969220
2022,12,157333030,5.700,1,13969218
2022,5,157333143,453.592,1,13969223
2022,5,157333143,1.000,11,13969224
2022,5,159620017,309.500,1,14281934
2022,1,157333923,0.010,1,13969266
2022,10,157333923,1.000,1,13969267
2022,5,157334024,1.000,9,13969275
2022,16,157334024,30.000,9,13969276
2022,1,157333714,5.000,1,13969254
2022,12,157333714,10.000,9,13969255
2022,2,157334010,1.000,9,13969271
2022,16,157334010,7.000,9,13969272
2022,2,157333719,1.000,9,13969256
2022,2,157334003,400.000,1,13969269
2022,5,157333698,76.260,1,13969253
2022,7,157333757,3.000,9,13969258
2022,5,157334014,360.039,1,13969273
2022,12,157333799,2.700,1,13969262
2022,2,157334395,1.000,1,13969293
2022,1,157334224,122.000,1,13969290
2022,16,157334528,3.000,9,13969302
2022,16,157334528,36.000,1,13969303
2022,5,157334215,3.000,1,13969289
2022,1,157334414,1.000,9,13969294
2022,2,157334580,1.000,11,13969310
2022,1,157334256,1.000,11,13969292
2022,2,157334518,2.100,1,13969300
2022,5,157334518,4.000,1,13969301
2022,8,157334590,6.500,1,13969311
2022,1,157334549,0.490,1,13969304
2022,5,157334976,391.000,1,13969343
2022,7,157335363,1.000,11,13969373
2022,5,157335151,2.700,1,13969364
2022,16,157335280,16.000,9,13969370
2022,16,157335391,74.000,9,13969374
2022,1,157335016,50.000,1,13969350
2022,5,157335016,246.500,1,13969351
2022,5,159620156,2.000,9,14281937
2022,12,159620156,145.000,9,14281938
2022,5,161464173,1.000,11,14541250
2022,1,157335586,241.000,1,13969399
2022,16,159620116,32.000,9,14281936
2022,1,157335838,1.000,11,13969409
2022,1,157335570,6.000,9,13969397
2022,5,157335570,1.000,9,13969398
2022,1,158960411,65.300,1,14191025
2022,16,158960411,2.000,9,14191026
2022,4,157335560,29.000,9,13969396
2022,16,158960306,16.000,9,14191018
2022,12,161464297,2.000,1,14541254
2022,1,158960384,54.000,1,14191023
2022,16,158960459,207.015,5,14191027
2022,1,158960212,5.000,1,14191016
2022,16,158960355,8.000,9,14191021
2022,10,158960502,2.000,9,14191028
2022,1,162560209,2.500,1,14676723
2022,16,158960408,74.000,1,14191024
2022,1,158960742,19.000,1,14191032
2022,4,158960742,1.000,11,14191033
2022,10,158960742,1.000,11,14191034
2022,16,158960580,1.000,11,14191029
2022,1,158960870,10.000,1,14191042
2022,5,158960777,27.000,9,14191037
2022,5,158960777,2061.000,1,14191038
2022,5,158960848,2.000,1,14191041
2022,2,158960758,1.000,1,14191035
2022,12,158960758,0.500,1,14191036
2022,5,158961197,444.500,1,14191052
2022,16,158960873,1.000,9,14191043
2022,10,158960846,29.574,5,14191040
2022,1,158961018,13.000,1,14191045
2022,5,158961042,481.942,1,14191047
2022,1,158961173,25.000,9,14191051
2022,10,158961265,1.000,1,14191053
2022,1,158961032,45.359,1,14191046
2022,16,158961131,5.400,9,14191048
2022,16,158961131,48.830,1,14191049
2022,5,158961272,255.146,1,14191054
2022,14,158961272,31.000,9,14191055
2022,16,158961272,436.583,1,14191056
2022,5,158961151,56.699,1,14191050
2022,16,158961487,3.000,9,14191060
2022,5,158961495,375.000,1,14191061
2022,1,159624090,15.000,1,14282111
2022,5,159624090,432.000,1,14282112
2022,16,159624090,135.000,9,14282113
2022,1,158961759,3.000,1,14191076
2022,10,158961759,44.360,5,14191077
2022,16,158961834,24.000,9,14191083
2022,10,158961674,1.000,9,14191071
2022,5,158961770,435.000,1,14191078
2022,2,159619963,2.000,1,14281933
2022,5,158961652,191.359,1,14191068
2022,16,158961677,29.000,9,14191072
2022,16,158961677,21.300,1,14191073
2022,10,158961684,2.000,9,14191074
2022,1,158961562,3.000,9,14191066
2022,1,158961562,7.000,1,14191067
2022,5,158961664,100.000,1,14191069
2022,5,158961532,305.500,1,14191065
2022,5,159619926,28.350,1,14281930
2022,5,158961945,120.000,1,14191087
2022,1,158961788,1.000,11,14191079
2022,1,158962024,29.000,1,14191092
2022,2,158962024,19.000,1,14191093
2022,4,158962024,7.000,1,14191094
2022,16,158961953,1.000,9,14191088
2022,1,158961979,1.000,9,14191089
2022,5,158961979,3.000,9,14191090
2022,5,158961751,453.592,1,14191075
2022,5,158962890,1.000,9,14191120
2022,7,158962890,46.000,9,14191121
2022,1,158961926,1.000,9,14191085
2022,4,158962054,2.000,9,14191097
2022,4,158961935,1.000,9,14191086
2022,4,158961814,1.000,9,14191081
2022,16,158961814,1.000,9,14191082
2022,5,158962042,235.000,1,14191095
2022,5,158962819,1.000,9,14191118
2022,1,158962007,323.185,1,14191091
2022,1,162560329,2.590,1,14676733
2022,1,158962048,12.000,9,14191096
2022,8,158962228,1.000,11,14191100
2022,17,158962228,1.000,11,14191101
2022,1,158962275,1.000,1,14191103
2022,10,158962286,4.000,9,14191105
2022,5,158962288,2.000,9,14191106
2022,16,158962288,2.000,9,14191107
2022,10,159620042,1.000,11,14281935
2022,12,158962197,0.600,1,14191099
2022,5,158962450,1814.369,1,14191108
2022,5,159619955,458.128,1,14281932
2022,1,158962695,0.400,1,14191113
2022,4,162560413,28.350,1,14676735
2022,16,161464226,1.000,11,14541252
2022,16,158962923,24.000,9,14191122
2022,2,158962681,5.700,1,14191111
2022,12,158962681,3.750,9,14191112
2022,12,158962648,1.000,11,14191109
2022,5,158962699,14.175,1,14191114
2022,5,158962786,1.000,9,14191117
2022,5,158962875,22.500,1,14191119
2022,16,158963126,1.000,9,14191126
2022,1,159619907,1.000,11,14281929
2022,12,158963046,1.000,11,14191125
2022,5,158962936,16.900,1,14191123
2022,1,158963240,0.500,1,14191128
2022,1,158963027,1.000,11,14191124
2022,17,158963273,1.000,11,14191129
2022,1,162560541,10.500,1,14676744
2022,5,158963320,773.942,1,14191130
2022,5,158963370,1270.059,1,14191132
2022,16,158963370,28.350,1,14191133
2022,16,158963370,1659.000,5,14191134
2022,12,158963364,2.000,1,14191131
2022,1,158963607,10.000,1,14191137
2022,2,158963458,53.000,9,14191136
2022,10,158963853,1.000,9,14191152
2022,4,162560437,3.000,1,14676736
2022,8,162560437,1.000,9,14676737
2022,8,159620314,7.290,1,14281942
2022,5,158963715,56.983,1,14191142
2022,16,158963715,8.000,9,14191143
2022,5,158963958,110.563,1,14191158
2022,12,162560378,1.000,11,14676734
2022,5,158963649,504.622,1,14191138
2022,16,158963781,29.000,1,14191147
2022,5,158963811,1.000,9,14191148
2022,5,158963811,386.000,1,14191149
2022,8,158963811,4.000,9,14191150
2022,5,162560572,1.000,9,14676745
2022,5,162560572,1133.981,1,14676746
2022,2,159620271,1.000,11,14281940
2022,5,159620379,1.000,9,14281943
2022,5,159620251,1170.268,1,14281939
2022,10,158964032,2.000,9,14191162
2022,5,158963920,1.000,9,14191156
2022,2,158963962,1.000,11,14191159
2022,1,159620600,1.000,9,14281949
2022,1,159620646,30.000,1,14281950
2022,16,159620646,30.000,9,14281951
2022,16,159620761,2.000,9,14281953
2022,2,159620513,29.500,1,14281947
2022,5,159620513,476.272,1,14281948
2022,1,159620481,6.000,1,14281945
2022,1,159620999,1.000,9,14281960
2022,1,159620999,5.190,1,14281961
2022,1,159621016,12.000,1,14281963
2022,2,159621016,4.000,1,14281964
2022,5,159621001,680.389,1,14281962
2022,4,161464119,77.350,1,14541248
2022,5,159621037,1.000,9,14281966
2022,12,159621037,1.000,9,14281967
2022,12,159621037,5.900,1,14281968
2022,5,159620850,76.000,1,14281954
2022,12,159620850,1.000,9,14281955
2022,5,159620996,1.000,9,14281959
2022,4,159620922,1.000,11,14281957
2022,1,159621065,1.000,9,14281969
2022,1,159621065,0.300,1,14281970
2022,5,159621182,358.621,1,14281976
2022,4,159621292,1.000,9,14281981
2022,1,159621145,3.000,9,14281973
2022,8,165590319,5.000,9,15089993
2022,12,165590319,30.000,9,15089994
2022,10,159621238,1.000,11,14281979
2022,10,159621141,29.574,5,14281972
2022,2,159621206,4.000,1,14281977
2022,2,159621216,1.000,9,14281978
2022,1,159621363,156.000,9,14281984
2022,1,159621363,4.300,1,14281985
2022,5,159621451,1.000,11,14281991
2022,1,161464196,110.500,1,14541251
2022,8,159621345,279.000,9,14281982
2022,2,159621418,9.000,1,14281990
2022,1,159621484,1.000,9,14281996
2022,5,159621352,1.000,9,14281983
2022,1,159621483,36.000,9,14281993
2022,1,159621483,2.500,1,14281994
2022,10,159621483,29.574,5,14281995
2022,1,159621372,22.400,1,14281987
2022,10,159621372,8.000,9,14281988
2022,1,159621466,3.000,9,14281992
2022,5,159621518,66.100,1,14281997
2022,5,159621805,493.000,1,14282016
2022,16,159621805,84.000,9,14282017
2022,2,159621701,1.000,1,14282011
2022,4,159621701,2.000,9,14282012
2022,5,159621783,1.000,11,14282013
2022,12,159621663,46.000,1,14282005
2022,1,159621534,3.000,9,14281998
2022,4,159621534,1.000,9,14281999
2022,16,159621534,3.000,9,14282000
2022,1,159621631,64.700,1,14282001
2022,10,159621631,3.000,9,14282002
2022,1,159621659,7.000,9,14282003
2022,16,159621659,1.000,9,14282004
2022,5,159621674,56.000,1,14282008
2022,16,159621674,48.000,9,14282009
2022,1,159622052,2.000,9,14282025
2022,5,159622052,240.971,1,14282026
2022,16,159622052,11.800,1,14282027
2022,16,159621792,40.000,9,14282014
2022,1,159622022,1.000,9,14282023
2022,5,159621835,751.262,1,14282018
2022,5,159620914,397.000,1,14281956
2022,1,159621993,50.000,1,14282022
2022,5,159621911,12.000,9,14282019
2022,5,159621911,70.500,1,14282020
2022,16,159621911,1.000,1,14282021
2022,16,159622028,63.000,9,14282024
2022,1,159622095,14.850,1,14282029
2022,1,159622254,1.000,11,14282032
2022,10,159622248,3.000,9,14282031
2022,2,162560271,1.000,11,14676728
2022,1,159622425,2.370,1,14282035
2022,2,159622425,0.680,1,14282036
2022,1,159622522,0.190,1,14282040
2022,16,159622472,69.000,9,14282038
2022,16,159622476,118.294,5,14282039
2022,1,159622432,1.000,11,14282037
2022,5,159622419,758.000,1,14282034
2022,16,162560497,1.000,9,14676739
2022,12,159622734,7.000,9,14282044
2022,12,159622734,1.000,1,14282045
2022,5,159622587,71.500,1,14282041
2022,2,161464608,1.000,11,14541263
2022,5,159622741,155.922,1,14282046
2022,5,159622720,3.000,9,14282043
2022,16,159622816,86.000,9,14282047
2022,1,159622841,8.500,1,14282048
2022,7,161464494,12.000,9,14541259
2022,1,159622912,3.000,9,14282050
2022,1,162560308,56.210,1,14676730
2022,4,162560308,28.310,1,14676731
2022,16,162560308,17.710,1,14676732
2022,5,159623688,496.967,1,14282098
2022,1,159623605,3.000,9,14282092
2022,10,159623035,59.147,5,14282058
2022,5,159623190,9.000,9,14282069
2022,1,162560523,43.000,9,14676740
2022,10,162560523,31.000,9,14676741
2022,10,162560523,1.000,11,14676742
2022,1,164137545,0.220,1,14895575
2022,5,159622901,2.000,1,14282049
2022,5,161465095,1.000,11,14541285
2022,1,159622946,1.000,9,14282053
2022,10,159622946,73.047,5,14282054
2022,1,159623406,0.290,1,14282078
2022,5,165590261,228.781,1,15089992
2022,5,159623248,653.920,1,14282073
2022,2,159623151,27.000,9,14282064
2022,12,159623151,7.000,9,14282065
2022,1,159623129,1.000,9,14282062
2022,1,159623129,8.100,1,14282063
2022,1,159623171,108.000,1,14282068
2022,4,159623225,2.000,1,14282071
2022,12,159623225,90.000,9,14282072
2022,5,159623346,3.000,1,14282076
2022,5,159623574,259.500,1,14282087
2022,1,159623520,1.000,9,14282086
2022,5,159623265,1.000,9,14282074
2022,5,159623265,551.000,1,14282075
2022,5,159623470,8.000,9,14282084
2022,1,159623479,13.000,9,14282085
2022,1,159623665,34.000,9,14282094
2022,1,159623675,1.000,1,14282096
2022,12,159623399,1.000,11,14282077
2022,10,159623607,59.147,5,14282093
2022,1,159623452,1.000,9,14282079
2022,16,159623452,9.000,9,14282080
2022,16,159623452,22.000,1,14282081
2022,1,159623579,7.600,1,14282088
2022,11,159623579,6.900,1,14282089
2022,16,159623579,1.700,1,14282090
2022,1,159623459,4.000,1,14282082
2022,5,159623459,116.000,1,14282083
2022,5,161464605,134.000,1,14541262
2022,8,159623592,1.000,9,14282091
2022,1,159623760,21.550,1,14282101
2022,5,159623760,378.000,1,14282102
2022,16,159623760,3.510,1,14282103
2022,1,159623838,69.500,1,14282104
2022,5,159623838,73.000,1,14282105
2022,5,159623673,1.000,11,14282095
2022,12,159623673,11.000,1,14282097
2022,10,159623842,1.000,9,14282106
2022,8,159623929,21.000,9,14282107
2022,10,159623752,1.000,9,14282099
2022,10,159623752,88.721,5,14282100
2022,1,159624107,1.000,9,14282114
2022,1,161464487,1.000,9,14541257
2022,8,161464487,1.000,9,14541258
2022,5,159623986,307.000,1,14282110
2022,5,161464510,162.000,10,14541260
2022,5,161464755,27.000,1,14541271
2022,16,161464755,1.000,9,14541272
2022,10,161464711,59.147,5,14541269
2022,10,161464750,3.000,9,14541270
2022,2,161465043,1.000,11,14541281
2022,4,161464663,1.000,1,14541264
2022,16,161465132,21.000,9,14541286
2022,5,161464994,146.000,1,14541278
2022,12,161464994,10.000,9,14541279
2022,2,161465191,28.350,1,14541288
2022,4,161465048,1.000,11,14541282
2022,16,161465048,1.000,11,14541283
2022,5,161464822,1.000,9,14541273
2022,4,161464966,2.000,9,14541275
2022,4,161464966,1.000,1,14541276
2022,14,161464966,3.000,1,14541277
2022,5,161465042,133.498,1,14541280
2022,5,161465133,96.955,1,14541287
2022,5,161465424,10.000,9,14541293
2022,5,161465528,1.000,9,14541302
2022,5,161465455,2109.488,1,14541297
2022,16,161465455,1.000,9,14541298
2022,16,161465455,473.000,5,14541299
2022,1,162159793,0.140,1,14629691
2022,5,161465425,588.000,1,14541294
2022,10,161465359,1.000,11,14541290
2022,5,161465423,1.000,9,14541291
2022,5,161465423,78.000,1,14541292
2022,5,161465467,445.088,1,14541300
2022,1,161465231,22.500,1,14541289
2022,1,161465446,1.000,1,14541296
2022,7,161465690,531.000,9,14541314
2022,1,161465436,46.000,9,14541295
2022,1,161465641,1.000,9,14541307
2022,4,161465641,1.000,9,14541308
2022,7,161465583,111.000,1,14541303
2022,16,161465583,160.000,1,14541304
2022,1,161465653,2.000,9,14541309
2022,5,161465653,166.200,1,14541310
2022,10,161465663,1.000,9,14541312
2022,1,161465587,1.390,1,14541305
2022,10,161464524,1.000,9,14541261
2022,4,161465857,35.000,9,14541320
2022,4,161465908,1.000,11,14541323
2022,1,161465827,8.000,1,14541317
2022,1,161466021,9.000,9,14541326
2022,1,161466021,4.500,1,14541327
2022,2,161465852,0.600,1,14541318
2022,4,161465852,6.300,1,14541319
2022,5,161466005,653.700,1,14541325
2022,1,162560280,4.500,1,14676729
2022,16,161465859,93.000,9,14541321
2022,5,161466238,2267.962,1,14541334
2022,1,161481110,2.000,9,14543331
2022,1,161481110,32.000,1,14543332
2022,8,161481110,30.000,1,14543333
2022,1,161466367,0.490,1,14541343
2022,2,161466367,0.740,1,14541344
2022,5,161466396,376.000,1,14541345
2022,12,161466396,7.000,9,14541347
2022,1,161466400,1.000,1,14541346
2022,16,161466400,1.000,9,14541348
2022,16,161466400,1.000,1,14541349
2022,7,161466358,28.000,9,14541342
2022,2,161466356,3.500,1,14541340
2022,2,161466356,1.000,11,14541341
2022,5,161466311,1.000,9,14541337
2022,16,161466415,1.000,11,14541350
2022,10,161466206,1.000,9,14541333
2022,1,161466470,2.000,9,14541351
2022,12,161466470,10.000,9,14541352
2022,16,161466470,30.000,9,14541353
2022,1,161466519,2.500,1,14541354
2022,5,161466257,31.000,9,14541335
2022,5,161466257,1.000,11,14541336
2022,5,161481162,1.000,9,14543334
2022,1,161466316,23.000,1,14541338
2022,12,161466316,8.000,1,14541339
2022,10,161466590,1.000,11,14541356
2022,5,161481248,498.952,1,14543337
2022,12,162560781,11.900,1,14676752
2022,3,165591234,1089.000,9,15090011
2022,5,165591234,636.000,9,15090012
2022,11,165591234,145.000,9,15090013
2022,5,161466787,28.350,1,14541363
2022,1,161466793,6.000,1,14541364
2022,8,161466793,8.000,9,14541365
2022,16,162560683,3.000,9,14676747
2022,16,162560683,473.000,5,14676748
2022,5,161481249,228.500,1,14543338
2022,5,162560738,338.493,1,14676750
2022,1,161466749,3.000,1,14541361
2022,8,161481259,2.000,9,14543339
2022,5,161467094,113.398,1,14541388
2022,16,161467094,19.000,9,14541389
2022,17,161467094,17.000,5,14541390
2022,5,161467238,136.500,1,14541395
2022,8,161481331,1.000,9,14543341
2022,8,161481331,561.897,5,14543342
2022,8,162560539,809.000,9,14676743
2022,1,161467871,4.000,1,14541421
2022,1,162561022,1.000,11,14676763
2022,2,161481468,2.300,1,14543345
2022,12,161481468,154.000,1,14543346
2022,1,161467262,17.300,1,14541397
2022,16,161467262,473.176,5,14541398
2022,5,161467400,116.000,1,14541400
2022,1,161467617,71.000,9,14541406
2022,1,165590128,29.000,1,15089988
2022,8,165590128,2.000,9,15089989
2022,16,165590128,18.000,1,15089990
2022,2,162560699,4201.000,1,14676749
2022,5,161468316,77.337,1,14541461
2022,8,161468316,1.000,9,14541462
2022,10,161481724,1.000,9,14543353
2022,16,161467935,13.000,9,14541427
2022,10,161468296,1.000,9,14541460
2022,1,161468071,1.000,11,14541438
2022,1,161481930,2.000,1,14543356
2022,1,161481993,3.000,9,14543360
2022,1,161481933,1.000,11,14543357
2022,5,161481824,734.253,1,14543354
2022,16,161481824,8.000,9,14543355
2022,5,162560918,1.000,9,14676754
2022,7,162560918,96.000,9,14676755
2022,1,162561072,25.000,1,14676764
2022,5,162561072,82.214,1,14676765
2022,10,161482008,1.000,11,14543363
2022,1,162560986,3.000,1,14676759
2022,10,162560986,5.000,9,14676760
2022,2,162561011,1.500,1,14676762
2022,5,162560966,906.000,1,14676756
2022,7,162560966,2.000,9,14676757
2022,1,162560823,1.000,9,14676753
2022,1,162563970,0.790,1,14676838
2022,12,165591308,1.000,1,15090015
2022,12,165591308,1.000,11,15090016
2022,1,162957657,0.600,1,14725215
2022,5,149387741,9.200,1,12800311
2022,1,149387665,13.000,9,12800310
2022,2,150620481,1.000,11,12967269
2022,5,150621229,1.000,11,12967362
2022,5,150620495,14.500,1,12967271
2022,2,150620350,1.000,11,12967256
2022,8,151550994,13.000,9,13112294
2022,16,151550994,2.000,1,13112295
2022,8,151550994,5.000,1,13112296
2022,2,151550845,3.500,1,13112283
2022,5,151550857,1.000,11,13112286
2022,8,151550857,1.000,11,13112287
2022,10,151550953,2.000,9,13112289
2022,5,152579242,88.000,1,13271480
2022,11,151550813,0.050,1,13112281
2022,11,151550855,1.000,1,13112284
2022,5,151550855,9.000,1,13112285
2022,8,152579302,1.000,9,13271486
2022,5,151550800,3.500,1,13112278
2022,2,151550801,0.200,1,13112279
2022,11,152579294,1.000,1,13271484
2022,5,152579283,16.320,3,13271483
2022,4,153772356,1.000,1,13455674
2022,12,153772326,1.030,1,13455670
2022,10,153772286,7.337,1,13455668
2022,11,153772330,1.000,9,13455671
2022,1,153772187,22.000,1,13455663
2022,10,153772206,3.000,3,13455666
2022,5,153772144,9.600,1,13455661
2022,11,153772139,1.000,9,13455660
2022,12,153772150,1.000,9,13455662
2022,5,155280207,30.600,1,13678943
2022,12,153772200,1.000,9,13455664
2022,11,153772200,1.000,9,13455665
2022,5,153772070,0.400,1,13455656
2022,8,153772099,1.000,11,13455657
2022,8,155280213,1.000,9,13678944
2022,5,155280195,0.250,1,13678942
2022,5,166261783,118.000,1,15189582
2022,1,166261783,28.000,1,15189583
2022,2,155280066,1.000,11,13678936
2022,8,155280066,1.000,9,13678937
2022,7,155280013,0.250,1,13678934
2022,10,164318142,1.000,7,14916195
2022,8,156395348,1.000,11,13834062
2022,12,155279999,0.250,1,13678933
2022,1,155280172,9.000,1,13678941
2022,10,161223436,1.000,7,14510752
2022,16,156395312,1.000,9,13834061
