data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,48102538,,51
2022,48102561,,51
2022,48102562,,51
2022,48102533,,51
2022,48102510,,51
2022,48102532,,51
2022,48102568,,51
2022,48102495,,51
2022,48102519,,51
2022,48102534,,51
2022,48102525,,51
2022,48102496,,51
2022,48102569,,51
2022,48102551,,51
2022,48102557,,51
2022,48102559,,51
2022,48102518,,51
2022,48980544,,51
2022,49195167,,51
2022,48102583,,9
2022,48102585,,9
2022,48102625,,9
2022,48102587,,3
2022,48102595,,51
2022,48102629,,53
2022,48102654,,9
2022,48102886,,51
2022,48102594,,51
2022,48102592,,51
2022,48102598,,9
2022,48102602,,51
2022,48102593,,51
2022,48980527,,3
2022,48102577,,51
2022,48102605,,51
2022,48102621,,51
2022,48102567,,51
2022,48468233,,51
2022,48102604,,51
2022,48102618,,51
2022,48468234,,51
2022,48102571,,51
2022,48102641,,51
2022,48102588,,51
2022,48102612,,51
2022,48102613,,51
2022,48102615,,51
2022,48102617,,51
2022,48102619,,51
2022,48102610,,51
2022,48102560,,51
2022,48980479,,51
2022,48102597,,51
2022,48102566,,51
2022,48102627,,3
2022,48102572,,3
2022,48102609,,3
2022,48102590,,51
2022,48102882,,52
2022,48102646,,3
2022,48102603,,51
2022,48468638,,51
2022,48102622,,51
2022,48102848,,51
2022,48102623,,51
2022,48102608,,51
2022,48102584,,51
2022,48102908,,51
2022,48102620,,51
2022,49195124,,51
2022,48102878,,51
2022,49195165,,51
2022,48102611,,51
2022,48102599,,51
2022,50130019,,51
2022,48102586,,51
2022,48102576,,3
2022,48102616,,51
2022,48102601,,51
2022,48102600,,51
2022,48102673,,51
2022,48102624,,51
2022,50130073,,51
2022,50130072,,51
2022,48102649,,3
2022,48102633,,51
2022,48102668,,51
2022,48102645,,51
2022,48102687,,51
2022,48102635,,51
2022,48102674,,51
2022,48102682,,51
2022,48102678,,51
2022,48468269,,51
2022,48102651,,51
2022,48102652,,51
2022,48102655,,51
2022,48102669,,51
2022,49808151,,51
2022,48102630,,51
2022,48102681,,3
2022,48102637,,3
2022,48102638,,51
2022,48102689,,51
2022,48102666,,51
2022,48102640,,3
2022,48102710,,51
2022,48102643,,51
2022,48468256,,51
2022,48102631,,3
2022,51560146,,51
2022,48102634,,51
2022,48102614,,51
2022,48102672,,9
2022,48468257,,3
2022,48102647,,51
2022,48468232,,51
2022,48102677,,51
2022,48468229,,51
2022,48102648,,51
2022,48102644,,51
2022,48102683,,51
2022,48102628,,52
2022,48102659,,51
2022,48102653,,51
2022,48102663,,52
2022,48102690,,51
2022,48102632,,51
2022,48102685,,51
2022,49808148,,51
2022,48102676,,51
2022,48102650,,51
2022,48102657,,51
2022,48102658,,51
2022,48102642,,3
2022,48102665,,51
2022,48102667,,51
2022,48102686,,51
2022,48980555,,51
2022,48980553,,3
2022,48102675,,51
2022,48102703,,51
2022,48102636,,51
2022,48102684,,51
2022,48468246,,51
2022,48102671,,51
2022,48102711,,51
2022,48102721,,52
2022,49195180,,51
2022,48468227,,51
2022,48102730,,51
2022,48102696,,51
2022,48102701,,51
2022,48102742,,9
2022,48102755,,9
2022,48469168,,51
2022,48469169,,51
2022,48469170,,51
2022,48102714,,9
2022,48102697,,51
2022,48102738,,51
2022,48102702,,51
2022,48102722,,51
2022,48102724,,51
2022,48102731,,51
2022,48102769,,3
2022,48102691,,52
2022,48102749,,3
2022,48102715,,51
2022,48468271,,51
2022,48102734,,9
2022,48102752,,51
2022,48102692,,3
2022,48102733,,51
2022,48102719,,51
2022,48102726,,51
2022,48102756,,51
2022,48102737,,51
2022,48980502,,51
2022,48102720,,51
2022,48102759,,51
2022,48102712,,51
2022,48102708,,9
2022,48102705,,51
2022,48102706,,51
2022,48102757,,3
2022,50130045,,3
2022,48102709,,51
2022,48102700,,3
2022,48102736,,51
2022,48102699,,51
2022,48102718,,51
2022,48102713,,51
2022,48468280,,3
2022,48102741,,51
2022,48102760,,51
2022,48102750,,3
2022,48102693,,51
2022,48102694,,51
2022,48102695,,51
2022,48980497,,51
2022,48102707,,51
2022,48102725,,3
2022,48102785,,51
2022,48102717,,51
2022,48102704,,51
2022,48102680,,51
2022,48102716,,3
2022,48102739,,51
2022,48102735,,51
2022,48102723,,51
2022,48102782,,51
2022,48102777,,51
2022,48102791,,51
2022,48102788,,51
2022,48102807,,51
2022,48102771,,51
2022,48102772,,51
2022,48102799,,51
2022,48102762,,51
2022,48102763,,51
2022,48102802,,51
2022,48102819,,3
2022,48102754,,51
2022,48102758,,3
2022,48102790,,51
2022,48102776,,3
2022,48102766,,51
2022,48102767,,7
2022,48103047,,51
2022,48102765,,51
2022,48102753,,51
2022,48102803,,51
2022,48102761,,51
2022,49195150,,51
2022,48102797,,51
2022,48102780,,51
2022,48102792,,51
2022,48102786,,9
2022,50130047,,51
2022,48102789,,51
2022,48102764,,9
2022,48102798,,51
2022,48468282,,51
2022,48102743,,51
2022,48980485,,3
2022,48980564,,51
2022,48102773,,51
2022,48468181,,51
2022,48102809,,9
2022,48102751,,3
2022,48980498,,51
2022,49808223,,51
2022,48102774,,51
2022,48102775,,51
2022,48102806,,3
2022,48980551,,3
2022,48102768,,3
2022,48102795,,3
2022,48468276,,51
2022,48102778,,3
2022,48102779,,51
2022,48102781,,51
2022,48102793,,4
2022,48102794,,4
2022,48102784,,51
2022,48102783,,51
2022,48102770,,51
2022,48102800,,51
2022,49195172,,51
2022,48102860,,51
2022,48102845,,9
2022,48468254,,51
2022,48102867,,51
2022,48102888,,51
2022,48103094,,51
2022,48102813,,51
2022,48102835,,51
2022,48102829,,51
2022,48102875,,51
2022,48102861,,9
2022,48102859,,51
2022,48102811,,51
2022,48980503,,51
2022,48102841,,51
2022,48102849,,3
2022,48102842,,9
2022,48102853,,51
2022,48102854,,51
2022,48102889,,51
2022,48102877,,3
2022,48102850,,51
2022,48102817,,3
2022,48102818,,3
2022,48102884,,9
2022,48102840,,53
2022,48102851,,51
2022,48102857,,51
2022,48102808,,51
2022,48102834,,3
2022,48102833,,51
2022,48102830,,51
2022,48102893,,3
2022,48102812,,51
2022,48102856,,3
2022,48102858,,3
2022,48102816,,3
2022,48102801,,9
2022,48102855,,9
2022,48102828,,51
2022,48102836,,51
2022,48102844,,51
2022,48102832,,51
2022,48102824,,51
2022,49808156,,51
2022,48102890,,9
2022,48102820,,51
2022,48102827,,9
2022,48102864,,51
2022,48102821,,51
2022,48102804,,3
2022,48102805,,3
2022,48102815,,51
2022,48102843,,3
2022,48102825,,3
2022,48102826,,51
2022,48468245,,51
2022,48102846,,51
2022,48102862,,51
2022,48102814,,51
2022,48102870,,3
2022,48102873,,51
2022,48102871,,3
2022,48102822,,51
2022,48102885,,51
2022,49808197,,51
2022,48102838,,51
2022,48102831,,3
2022,48102823,,51
2022,48102837,,9
2022,48102810,,51
2022,48102868,,3
2022,48102869,,51
2022,48102876,,51
2022,49808247,,51
2022,48102847,,51
2022,48102903,,51
2022,48102456,,51
2022,48102865,,51
2022,48102934,,51
2022,48102899,,51
2022,48102913,,51
2022,48102912,,51
2022,48102907,,52
2022,48102880,,52
2022,48102956,,4
2022,48102957,,4
2022,48102932,,51
2022,48102910,,51
2022,48102883,,3
2022,48102928,,51
2022,48102898,,3
2022,48102924,,51
2022,48102968,,3
2022,48102927,,52
2022,48102915,,51
2022,48102916,,51
2022,48102960,,3
2022,48102900,,51
2022,48102902,,51
2022,48102892,,51
2022,48102887,,51
2022,48980537,,51
2022,48102481,,51
2022,48102904,,51
2022,48102949,,51
2022,48102937,,9
2022,48102895,,51
2022,48102918,,51
2022,48102914,,51
2022,48102896,,51
2022,48102897,,51
2022,48102905,,51
2022,48102901,,51
2022,48102929,,51
2022,48102911,,51
2022,48468490,,9
2022,48468491,,9
2022,48468492,,9
2022,48468493,,9
2022,48980515,,51
2022,48102852,,51
2022,48102917,,51
2022,48102926,,52
2022,48102891,,51
2022,48102909,,9
2022,48468258,,51
2022,48102906,,3
2022,48980510,,51
2022,48980512,,3
2022,48102863,,51
2022,48102967,,51
2022,48102996,,51
2022,48102990,,51
2022,48102950,,51
2022,48102952,,9
2022,48102936,,51
2022,48102988,,51
2022,48102980,,51
2022,48468239,,51
2022,48102941,,3
2022,48103280,,3
2022,48102974,,51
2022,48102315,,51
2022,48102955,,51
2022,48102965,,51
2022,48102944,,9
2022,48102933,,51
2022,48102983,,9
2022,48102948,,9
2022,48102975,,51
2022,48102976,,51
2022,48102951,,51
2022,48103276,,9
2022,48103276,,52
2022,48102958,,51
2022,48102935,,51
2022,48102998,,3
2022,48102925,,51
2022,48102962,,9
2022,48102943,,51
2022,48102977,,51
2022,48102946,,52
2022,51101396,,51
2022,48102981,,51
2022,49808297,,51
2022,48102919,,51
2022,48102978,,51
2022,48102979,,51
2022,48102969,,51
2022,48102970,,3
2022,48102938,,51
2022,48102973,,51
2022,48468253,,51
2022,48102953,,51
2022,48102959,,51
2022,48102995,,3
2022,48102939,,3
2022,48980514,,51
2022,48103213,,51
2022,48102972,,51
2022,48103239,,3
2022,48468267,,51
2022,48102964,,51
2022,48102947,,3
2022,48102961,,51
2022,48980524,,51
2022,49808278,,51
2022,48102954,,51
2022,48468316,,51
2022,48102966,,9
2022,48102987,,51
2022,48102942,,9
2022,48102931,,51
2022,48102945,,3
2022,48102985,,51
2022,48468303,,51
2022,48102930,,51
2022,48103007,,9
2022,48103010,,51
2022,48468260,,51
2022,48103042,,51
2022,48103043,,51
2022,48103017,,51
2022,48103040,,51
2022,48103037,,51
2022,48103052,,51
2022,48102994,,51
2022,48103036,,51
2022,48103045,,3
2022,48103281,,51
2022,48102986,,51
2022,48103049,,51
2022,48102301,,51
2022,48468297,,51
2022,48103029,,51
2022,48468344,,51
2022,48102999,,51
2022,48103016,,51
2022,48103018,,51
2022,48102984,,51
2022,48103024,,51
2022,48103044,,51
2022,48103072,,51
2022,48103004,,51
2022,48103023,,51
2022,48103080,,51
2022,48103060,,51
2022,48103058,,51
2022,48980539,,51
2022,48103000,,51
2022,48103025,,9
2022,48103026,,9
2022,48468308,,51
2022,48103008,,51
2022,48103019,,51
2022,48102997,,51
2022,48103031,,51
2022,48102982,,51
2022,51560142,,51
2022,48103009,,51
2022,48103021,,51
2022,48103038,,9
2022,48102992,,51
2022,48103005,,51
2022,48102989,,51
2022,48103279,,3
2022,48103020,,51
2022,48103015,,3
2022,48103003,,51
2022,48103013,,51
2022,49195171,,51
2022,48103046,,51
2022,48103032,,3
2022,48103030,,9
2022,48103014,,3
2022,48103002,,51
2022,48103041,,9
2022,48102993,,51
2022,48103039,,51
2022,48103001,,51
2022,48102991,,51
2022,48103012,,51
2022,48103028,,51
2022,48103011,,51
2022,48103033,,9
2022,48103034,,9
2022,48103035,,9
2022,48980488,,51
2022,48103048,,51
2022,48103113,,51
2022,48103075,,51
2022,48103076,,51
2022,48103068,,51
2022,48103087,,51
2022,48103116,,51
2022,48980535,,51
2022,48103051,,51
2022,48103112,,51
2022,48103098,,51
2022,49195117,,51
2022,48980547,,51
2022,48103123,,3
2022,48103110,,51
2022,48103091,,3
2022,50130091,,51
2022,48103053,,51
2022,48103104,,51
2022,48103143,,9
2022,48103027,,51
2022,51101459,,51
2022,48468306,,9
2022,48103088,,51
2022,48103063,,51
2022,48103083,,51
2022,50130064,,51
2022,48468290,,51
2022,48103074,,51
2022,48103056,,51
2022,48103097,,3
2022,48103061,,51
2022,48103079,,51
2022,48103126,,51
2022,48103096,,51
2022,48103065,,3
2022,48103066,,51
2022,48103055,,3
2022,48468886,,51
2022,48103054,,51
2022,48103099,,51
2022,48103070,,51
2022,48468291,,3
2022,48468292,,3
2022,48103081,,51
2022,48103073,,51
2022,48103069,,9
2022,48103077,,51
2022,48103078,,51
2022,48103082,,3
2022,48103062,,4
2022,48103114,,51
2022,48103115,,51
2022,48103117,,51
2022,48468319,,51
2022,48103090,,51
2022,48103071,,51
2022,48103057,,51
2022,48103085,,51
2022,48103086,,51
2022,48103059,,51
2022,48103100,,51
2022,48103130,,52
2022,48103064,,51
2022,48103067,,51
2022,48103118,,51
2022,48103128,,51
2022,48103156,,51
2022,48103135,,51
2022,48103158,,51
2022,48103137,,51
2022,48103138,,51
2022,48103139,,51
2022,48468714,,51
2022,48103134,,51
2022,48468334,,51
2022,48103174,,51
2022,48103152,,51
2022,49195166,,51
2022,48103092,,3
2022,48103162,,3
2022,48103103,,51
2022,48103124,,51
2022,48103284,,51
2022,48103164,,51
2022,48103169,,52
2022,48103185,,51
2022,48980549,,51
2022,48468312,,51
2022,48980475,,3
2022,51101959,,51
2022,48103105,,51
2022,50130051,,51
2022,48103140,,51
2022,48103109,,51
2022,48980491,,51
2022,48103286,,51
2022,49808290,,52
2022,48103095,,51
2022,48103157,,51
2022,48103129,,51
2022,48103089,,51
2022,48103127,,51
2022,48103106,,9
2022,48102295,,51
2022,48980552,,51
2022,48103166,,51
2022,48103107,,51
2022,48103108,,51
2022,48103121,,51
2022,48980529,,52
2022,48103151,,3
2022,48103101,,51
2022,48103145,,51
2022,48103102,,51
2022,48103119,,51
2022,48103133,,9
2022,48103136,,9
2022,48103093,,51
2022,48103282,,3
2022,48103131,,51
2022,48103141,,3
2022,48103149,,9
2022,48103146,,9
2022,48103122,,51
2022,48980546,,51
2022,48103147,,3
2022,48103245,,51
2022,48103287,,51
2022,48103188,,51
2022,48103191,,51
2022,48103192,,51
2022,48103155,,51
2022,48980530,,51
2022,48468359,,3
2022,48980484,,51
2022,48468305,,51
2022,48103251,,3
2022,48980480,,51
2022,48103223,,51
2022,48103172,,3
2022,48103203,,51
2022,48980495,,51
2022,48103194,,51
2022,48103180,,51
2022,48103181,,51
2022,48103198,,51
2022,48103222,,9
2022,48103216,,51
2022,48103219,,51
2022,48103182,,51
2022,48103232,,51
2022,48103186,,51
2022,48980563,,51
2022,48103175,,51
2022,48103208,,51
2022,48103170,,51
2022,48468288,,51
2022,48468320,,51
2022,48103289,,51
2022,48103171,,51
2022,48103243,,51
2022,48103217,,51
2022,48980486,,51
2022,48103227,,3
2022,48103150,,3
2022,48103154,,3
2022,48103193,,3
2022,48103165,,3
2022,48980548,,52
2022,48103190,,9
2022,48103177,,3
2022,48103163,,3
2022,48103183,,51
2022,48103184,,51
2022,48103288,,3
2022,50130048,,9
2022,50130049,,51
2022,48103283,,52
2022,48103252,,51
2022,48103244,,51
2022,48103178,,51
2022,48103179,,51
2022,48103197,,51
2022,48103159,,51
2022,48103189,,9
2022,48980493,,51
2022,48103160,,9
2022,48103235,,51
2022,48103173,,3
2022,48103167,,51
2022,48103231,,51
2022,48103225,,9
2022,48103195,,51
2022,48103168,,51
2022,48468356,,3
2022,48103277,,51
2022,48102874,,51
2022,48103253,,51
2022,48468321,,51
2022,48103269,,51
2022,48103264,,51
2022,48103272,,9
2022,48103226,,51
2022,48103221,,3
2022,50637155,,51
2022,50637156,,51
2022,48103270,,51
2022,48103242,,3
2022,48103268,,51
2022,48103273,,51
2022,48103266,,51
2022,48980516,,51
2022,48103249,,51
2022,48468289,,51
2022,48103214,,3
2022,48103215,,3
2022,48980499,,51
2022,48980496,,51
2022,48103248,,9
2022,48103233,,51
2022,48980490,,51
2022,48103228,,9
2022,48103237,,51
2022,48980557,,51
2022,48103262,,51
2022,48468355,,51
2022,48468311,,51
2022,50130071,,51
2022,48468338,,51
2022,48980613,,51
2022,48103271,,51
2022,48103241,,51
2022,48980630,,51
2022,48468721,,51
2022,48468330,,51
2022,48980578,,52
2022,48103275,,51
2022,48103205,,9
2022,48103201,,51
2022,48103224,,4
2022,48103250,,3
2022,48103212,,51
2022,48103265,,51
2022,49195129,,3
2022,48468298,,51
2022,48468299,,51
2022,48468300,,51
2022,48103256,,51
2022,48103274,,3
2022,48468329,,51
2022,49808323,,51
2022,48103204,,51
2022,48103230,,51
2022,51101359,,51
2022,48103247,,51
2022,48103255,,51
2022,48103257,,51
2022,48468332,,51
2022,48468333,,51
2022,48103278,,52
2022,48980517,,51
2022,48468325,,3
2022,48468301,,51
2022,48468296,,51
2022,48468309,,9
2022,48468310,,51
2022,48468328,,51
2022,48980621,,51
2022,48468324,,51
2022,48468304,,3
2022,48980616,,51
2022,48468294,,51
2022,48468295,,51
2022,48468314,,51
2022,48468318,,51
2022,48468326,,51
2022,48468327,,51
2022,48468302,,51
2022,48468381,,3
2022,48468382,,3
2022,48468374,,51
2022,48468362,,51
2022,48468349,,51
2022,48468352,,51
2022,48468351,,51
2022,48468348,,51
2022,48468340,,51
2022,48468339,,51
2022,48980722,,51
2022,48468392,,51
2022,48468377,,51
2022,51101410,,51
2022,48468394,,51
2022,48468450,,51
2022,48468387,,51
2022,48468370,,51
2022,48468357,,51
2022,48468414,,9
2022,48468434,,51
2022,48468354,,51
2022,48468353,,51
2022,48468368,,51
2022,48468369,,51
2022,48468399,,51
2022,48468375,,9
2022,49195176,,51
2022,48468360,,51
2022,48468376,,52
2022,48468342,,51
2022,48468365,,51
2022,48468341,,51
2022,48468386,,51
2022,48468385,,51
2022,48980582,,51
2022,48468371,,9
2022,48468379,,51
2022,48468380,,51
2022,48468336,,3
2022,48468366,,51
2022,48468367,,51
2022,48468350,,51
2022,48468389,,51
2022,48468346,,51
2022,48468347,,51
2022,48468286,,51
2022,48468363,,51
2022,48468364,,51
2022,48468361,,51
2022,48980762,,51
2022,48468372,,51
2022,48468335,,51
2022,48468400,,51
2022,48468417,,9
2022,48980562,,3
2022,48468395,,51
2022,48468421,,51
2022,48468406,,51
2022,48468390,,51
2022,48468448,,51
2022,48468449,,51
2022,48468435,,51
2022,48468418,,51
2022,48468396,,51
2022,48468445,,51
2022,48468410,,51
2022,48468388,,3
2022,48980583,,51
2022,49195915,,51
2022,48468432,,51
2022,48468429,,51
2022,48468453,,51
2022,48468427,,3
2022,48468442,,51
2022,48468408,,51
2022,48468422,,51
2022,48468409,,51
2022,48468416,,51
2022,48468428,,9
2022,48980618,,51
2022,48468412,,51
2022,48468452,,51
2022,48468404,,51
2022,48468405,,51
2022,48468446,,51
2022,49195151,,3
2022,48468415,,3
2022,48980633,,3
2022,48468391,,3
2022,48468431,,51
2022,48468383,,51
2022,48468423,,51
2022,48468425,,51
2022,48468426,,51
2022,48468441,,51
2022,48468447,,51
2022,48468443,,51
2022,48468420,,51
2022,48468440,,51
2022,48468393,,3
2022,48468437,,51
2022,48468438,,51
2022,48468444,,51
2022,48468473,,51
2022,48468403,,51
2022,48468398,,3
2022,48468430,,51
2022,48468384,,51
2022,48468436,,9
2022,48468378,,51
2022,48468407,,3
2022,48468424,,51
2022,49808293,,51
2022,48468411,,51
2022,48468536,,51
2022,48468460,,51
2022,48468413,,51
2022,48468571,,51
2022,48468485,,51
2022,48468523,,51
2022,48468524,,51
2022,48468515,,51
2022,48468546,,51
2022,48468461,,51
2022,48468499,,3
2022,49195126,,51
2022,48468480,,9
2022,48468481,,51
2022,48468535,,3
2022,48468522,,51
2022,48468475,,51
2022,48468479,,51
2022,48468454,,51
2022,50130079,,51
2022,48468469,,51
2022,48468470,,51
2022,48468471,,51
2022,48468489,,51
2022,48468519,,51
2022,48468467,,3
2022,48980732,,3
2022,48980733,,3
2022,48980734,,3
2022,48468462,,51
2022,48468455,,51
2022,48468458,,51
2022,48468494,,51
2022,48468508,,51
2022,48468509,,51
2022,48468518,,51
2022,48468484,,3
2022,48468513,,51
2022,48468510,,51
2022,48468501,,51
2022,48468472,,51
2022,48468511,,51
2022,48468512,,51
2022,48468474,,51
2022,48980620,,51
2022,48468496,,51
2022,48980596,,9
2022,48468497,,51
2022,48468486,,51
2022,48468488,,51
2022,48468476,,51
2022,48468477,,51
2022,48468433,,51
2022,48468468,,9
2022,48468516,,51
2022,48468507,,51
2022,48468478,,3
2022,48468537,,3
2022,48468482,,51
2022,48468459,,51
2022,49195146,,51
2022,49195147,,51
2022,48468502,,4
2022,48468503,,51
2022,48468504,,51
2022,48468505,,51
2022,48468540,,51
2022,48468595,,51
2022,48468599,,51
2022,48468580,,51
2022,48468559,,51
2022,48468560,,51
2022,48468549,,9
2022,48468529,,51
2022,48468565,,51
2022,48468543,,52
2022,48468531,,3
2022,48468531,,5
2022,48468589,,51
2022,48468547,,51
2022,48468634,,51
2022,48468539,,3
2022,48468581,,52
2022,48468558,,3
2022,48468562,,51
2022,48468618,,9
2022,48981335,,51
2022,48468553,,51
2022,48468554,,51
2022,48468597,,3
2022,48468567,,51
2022,49195184,,51
2022,48468578,,51
2022,48468601,,51
2022,48468568,,51
2022,48468533,,51
2022,48468591,,3
2022,48468557,,51
2022,48468573,,3
2022,48468570,,51
2022,48468526,,51
2022,48468541,,51
2022,48468555,,51
2022,48468556,,51
2022,48468564,,51
2022,48468204,,4
2022,48468982,,51
2022,50130078,,51
2022,48468550,,51
2022,48468596,,9
2022,48468563,,51
2022,48468534,,51
2022,48468530,,52
2022,48468593,,51
2022,48468600,,51
2022,48468532,,51
2022,48468579,,51
2022,48468583,,51
2022,48468613,,9
2022,50130052,,51
2022,48468590,,51
2022,50130030,,3
2022,48468586,,51
2022,48468587,,51
2022,48468620,,3
2022,48468604,,51
2022,48980608,,51
2022,48980609,,51
2022,48980610,,51
2022,48468619,,3
2022,48468607,,51
2022,48468639,,3
2022,49808308,,3
2022,48980574,,51
2022,48980585,,51
2022,48468641,,51
2022,48468661,,51
2022,48468606,,9
2022,48468598,,51
2022,48468625,,51
2022,48468622,,51
2022,48468670,,51
2022,48468627,,3
2022,48468691,,9
2022,48468626,,52
2022,49195322,,51
2022,48468668,,3
2022,48468603,,51
2022,48468676,,51
2022,48468677,,51
2022,48468645,,51
2022,48468651,,51
2022,48468659,,9
2022,48468643,,51
2022,48468637,,51
2022,48468665,,51
2022,48468612,,51
2022,48468663,,52
2022,48468657,,51
2022,48468666,,51
2022,48468667,,3
2022,48468669,,51
2022,48468647,,51
2022,48468602,,51
2022,48468624,,51
2022,48468701,,51
2022,48468660,,51
2022,48980579,,51
2022,48468636,,51
2022,48468608,,3
2022,48468615,,52
2022,48468623,,51
2022,48468678,,52
2022,48468679,,52
2022,48980623,,9
2022,49195190,,51
2022,48980588,,51
2022,48468649,,51
2022,48468644,,51
2022,48468681,,51
2022,48468682,,51
2022,48468611,,51
2022,48468654,,3
2022,48468671,,3
2022,48468672,,3
2022,48468673,,3
2022,48468674,,3
2022,48468675,,3
2022,48468635,,52
2022,48980568,,51
2022,48468664,,3
2022,48468715,,51
2022,48468687,,51
2022,48468705,,51
2022,48468760,,51
2022,48468734,,51
2022,48468764,,5
2022,48468765,,3
2022,48469269,,51
2022,48468699,,51
2022,48468690,,51
2022,48468695,,51
2022,48468696,,51
2022,48468697,,51
2022,48468716,,51
2022,48468704,,51
2022,48468752,,51
2022,48468628,,52
2022,48468629,,52
2022,49195188,,51
2022,48468751,,51
2022,48468718,,51
2022,48980599,,51
2022,48980606,,51
2022,48468727,,51
2022,48468703,,51
2022,48468753,,3
2022,48468683,,3
2022,48468748,,51
2022,49808310,,51
2022,48468723,,9
2022,48468730,,51
2022,48468755,,3
2022,48468698,,51
2022,48468719,,52
2022,48468689,,51
2022,48980642,,51
2022,48468711,,51
2022,48468733,,51
2022,48468270,,51
2022,51560123,,51
2022,48468700,,51
2022,48468758,,51
2022,48468708,,51
2022,48980639,,51
2022,48980614,,3
2022,48468756,,9
2022,48469302,,51
2022,48468757,,52
2022,48468729,,51
2022,48980602,,51
2022,48980636,,51
2022,48468824,,51
2022,48468707,,51
2022,48468815,,51
2022,48468800,,51
2022,48468801,,51
2022,48468819,,51
2022,48980634,,51
2022,48468837,,51
2022,48468773,,51
2022,48468848,,9
2022,48468780,,51
2022,48468856,,51
2022,48468817,,51
2022,48468796,,51
2022,48468836,,51
2022,48468816,,51
2022,48980571,,51
2022,48468810,,51
2022,48468826,,51
2022,48468768,,51
2022,48468771,,9
2022,48468822,,51
2022,48468849,,51
2022,48468804,,51
2022,48468781,,51
2022,48468790,,51
2022,48468823,,51
2022,48468838,,3
2022,48468791,,51
2022,48468792,,51
2022,48468814,,51
2022,48468834,,51
2022,48468855,,53
2022,48468813,,3
2022,48980637,,51
2022,48468776,,51
2022,48468820,,51
2022,48468845,,9
2022,48468799,,51
2022,48468831,,51
2022,48468767,,51
2022,48468825,,51
2022,48468840,,3
2022,48468812,,9
2022,48468847,,51
2022,48468762,,51
2022,48468839,,3
2022,48468788,,3
2022,48468778,,51
2022,48468795,,51
2022,48468789,,51
2022,48468807,,51
2022,48468777,,51
2022,48468794,,52
2022,48468844,,51
2022,48468798,,51
2022,48468829,,51
2022,48468830,,51
2022,48468818,,51
2022,48468843,,52
2022,49195244,,51
2022,48468774,,3
2022,48468775,,3
2022,48468923,,3
2022,48468761,,51
2022,48980572,,51
2022,51101339,,51
2022,49808285,,51
2022,48468905,,51
2022,48468881,,51
2022,48468882,,51
2022,48468877,,51
2022,48468916,,51
2022,48468927,,3
2022,48468936,,51
2022,48468890,,51
2022,48980575,,51
2022,48468920,,9
2022,48468924,,3
2022,48468899,,51
2022,48468880,,9
2022,48468903,,51
2022,48468891,,9
2022,48468893,,51
2022,48468913,,51
2022,48468869,,9
2022,50637205,,51
2022,48980605,,51
2022,48468894,,51
2022,48468937,,3
2022,48468921,,51
2022,48468889,,9
2022,48468904,,51
2022,48468935,,51
2022,48468895,,51
2022,48468902,,3
2022,48468977,,51
2022,48468914,,51
2022,48468915,,51
2022,50130070,,51
2022,48468883,,51
2022,48468887,,51
2022,50130057,,51
2022,48468940,,51
2022,48468898,,51
2022,48468853,,9
2022,48980632,,51
2022,50130056,,51
2022,48980601,,51
2022,48468244,,51
2022,48468907,,9
2022,49808336,,4
2022,48468900,,51
2022,48468925,,51
2022,48468933,,51
2022,48468859,,3
2022,48468866,,51
2022,48468867,,51
2022,48468868,,51
2022,48468908,,51
2022,48468922,,51
2022,48468911,,51
2022,48468858,,51
2022,48468939,,51
2022,48468986,,3
2022,48468888,,51
2022,48469049,,51
2022,48469031,,51
2022,48468994,,9
2022,48469033,,51
2022,48469020,,51
2022,48468975,,1
2022,48469013,,9
2022,48468970,,51
2022,48469045,,51
2022,48469038,,51
2022,49808328,,51
2022,48469058,,51
2022,48469059,,51
2022,48468980,,51
2022,48468990,,51
2022,48469043,,3
2022,48469014,,51
2022,51560514,,51
2022,48469046,,9
2022,48469007,,51
2022,48468962,,51
2022,48469022,,51
2022,48469023,,51
2022,48468978,,51
2022,48469026,,51
2022,48469036,,51
2022,48469582,,3
2022,49195224,,51
2022,49195225,,51
2022,49195226,,3
2022,48469056,,9
2022,48468968,,51
2022,48469005,,9
2022,48468953,,51
2022,48469003,,51
2022,48469030,,3
2022,48468984,,51
2022,48468966,,51
2022,48980590,,3
2022,48468955,,51
2022,48469006,,51
2022,48468989,,51
2022,48468958,,51
2022,48469019,,51
2022,48469029,,9
2022,48980600,,51
2022,48469025,,9
2022,48468973,,52
2022,48468974,,51
2022,48468946,,51
2022,48468947,,51
2022,48469051,,51
2022,48469052,,3
2022,48469053,,3
2022,48469021,,51
2022,48469004,,9
2022,48980567,,51
2022,48980615,,52
2022,48468964,,51
2022,48469001,,51
2022,48469032,,51
2022,48468991,,51
2022,48469011,,51
2022,48469012,,51
2022,48469050,,51
2022,48468971,,51
2022,48469040,,51
2022,48468992,,51
2022,48468950,,51
2022,48469002,,3
2022,48468952,,5
2022,48468956,,51
2022,48468943,,51
2022,48469000,,51
2022,48469065,,52
2022,48469131,,3
2022,48469136,,3
2022,48469080,,51
2022,48469085,,51
2022,48469083,,51
2022,48469084,,51
2022,48469138,,51
2022,48469081,,51
2022,48469178,,51
2022,48469101,,51
2022,48469102,,51
2022,50130044,,51
2022,48469137,,51
2022,48469155,,51
2022,48469128,,51
2022,48469142,,51
2022,48469143,,51
2022,48469139,,51
2022,48469124,,51
2022,48469160,,3
