"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,31417329,1,31443602
2019,31427314,1,31443608
2019,31417332,1,31438573
2019,31422425,1,31443619
2019,31427329,7,31443623
2019,31427341,7,31438588
2019,31427305,1,31433632
2019,31427285,1,31433608
2019,31417317,1,31433621
2019,31422397,1,31443580
2019,31417297,1,31438550
2019,31427279,1,31433602
2019,31417298,1,31438551
2019,31427334,7,31438585
2019,31417345,1,31438587
2019,33504676,1,33535877
2019,31427272,1,31433595
2019,33500955,1,33532262
2019,33500956,1,33532264
2019,33496494,1,33535861
2019,33500971,1,33535884
2019,33504542,1,33535745
2019,33496369,1,33535754
2019,33500858,1,33532164
2019,33504578,1,33527633
2019,33500875,1,33532182
2019,33504589,1,33535799
2019,33496440,1,33532223
2019,33500927,1,33532228
2019,33504630,1,33535836
2019,33500943,1,33532247
2019,31427299,1,31438568
2019,31422399,1,31443582
2019,31422413,1,31443600
2019,31422412,1,31443599
2019,31427321,1,31433644
2019,31422428,1,31443625
2019,31427333,1,31438584
2019,33500820,1,33527559
2019,33504516,1,33535712
2019,33504528,1,33535727
2019,33496342,1,33527583
2019,33500852,1,33532159
2019,33504541,1,33535742
2019,33496361,1,33535748
2019,33500824,1,33527564
2019,30951334,1,30965663
2019,30953828,1,30965671
2019,30947989,1,30962630
2019,33496331,1,33527569
2019,33504517,1,33527571
2019,33500841,1,33532150
2019,33496344,1,33535728
2019,33496358,1,33535744
2019,33496360,1,33535747
2019,33504512,1,33535704
2019,33496326,1,33535706
2019,33500829,1,33535710
2019,33500837,1,33532148
2019,33504526,1,33535723
2019,33496348,1,33527588
2019,33496351,1,33527592
2019,33504673,1,33532274
2019,33504665,1,33535869
2019,33496530,1,33527777
2019,33500863,1,33532170
2019,33496403,1,33527636
2019,33496407,1,33527639
2019,33500889,1,33527652
2019,34380528,1,34399958
2019,34380531,1,34399961
2019,34385962,1,34386519
2019,34378024,1,34394974
2019,34385996,1,34386550
2019,34380607,1,34400042
2019,33965321,1,33945709
2019,33965322,1,33945710
2019,33504523,1,33535719
2019,33496336,1,33527577
2019,33500836,1,33535722
2019,33504527,3,33535725
2019,33500872,1,33532179
2019,33496410,1,33527643
2019,33500886,1,33532192
2019,33496419,1,33535802
2019,33496422,1,33527656
2019,33500901,1,33527667
2019,33504613,1,33527679
2019,33500939,1,33532243
2019,33496449,1,33527691
2019,33496466,1,33535844
2019,33500950,1,33532255
2019,33504649,1,33527715
2019,33496486,1,33535856
2019,33496332,1,33527570
2019,33504518,1,33535714
2019,33496339,1,33532151
2019,33496345,1,33535729
2019,33496346,1,33527586
2019,33496347,1,33535730
2019,33504539,1,33527595
2019,33504666,1,33527741
2019,33496502,1,33532272
2019,33504672,1,33527750
2019,33496508,1,33532273
2019,33496516,1,33527760
2019,33504683,1,33535883
2019,33504688,1,33527767
2019,33496523,1,33532278
2019,33496529,1,33527776
2019,33504609,1,33527674
2019,33500907,1,33535817
2019,33500914,1,33527676
2019,33500916,1,33532216
2019,33496438,7,33527684
2019,33504627,1,33532238
2019,33496448,1,33535832
2019,33504629,1,33535835
2019,36682710,1,36863133
2019,35784367,1,35885656
2019,35787220,1,35882547
2019,35787221,1,35885659
2019,35787231,1,35882558
2019,35787233,1,35882560
2019,35787215,1,35882541
2019,35787229,1,35882556
2019,35787230,1,35882557
2019,35787264,1,35882594
2019,35787262,1,35882592
2019,35787263,1,35882593
2019,35787265,1,35882595
2019,36080618,1,36226040
2019,35790267,1,35885688
2019,36080617,1,36226039
2019,36080619,7,36226041
2019,36080621,1,36226043
2019,36074738,1,36220169
2019,36074739,1,36220171
2019,35787266,1,35882596
2019,36080623,1,36226044
2019,35787267,1,35882597
2019,35787268,1,35882598
2019,35787269,1,35882599
2019,35787270,1,35882600
2019,35787274,1,35882604
2019,35787275,1,35882605
2019,35787276,1,35882606
2019,35787277,1,35882607
2019,35787278,1,35882608
2019,35787279,1,35882609
2019,35787280,1,35882610
2019,35787281,1,35882611
2019,35787283,7,35882613
2019,35787282,1,35882612
2019,35787286,1,35882616
2019,35787284,1,35882614
2019,35787285,1,35882615
2019,36080598,1,36226020
2019,35787232,1,35882559
2019,35790240,1,35882561
2019,35790242,1,35885665
2019,35790241,1,35885664
2019,35787234,1,35882562
2019,35787235,1,35882563
2019,35787236,1,35882564
2019,35787237,1,35882565
2019,35787239,1,35882567
2019,35787238,1,35882566
2019,35790247,1,35885670
2019,36080599,1,36226021
2019,35790249,1,35885672
2019,35787241,1,35882569
2019,35787242,1,35882570
2019,35790251,1,35885673
2019,36080600,1,36226022
2019,36080602,1,36226024
2019,35787245,1,35882574
2019,35787246,1,35882575
2019,35787247,1,35882576
2019,36080603,1,36226025
2019,35787248,1,35882577
2019,35787249,1,35882578
2019,35787250,1,35882579
2019,35787251,1,35882580
2019,35787252,1,35882581
2019,35787253,1,35882582
2019,35787254,1,35882583
2019,35787255,1,35882584
2019,35790257,1,35885679
2019,35790258,1,35882585
2019,35787259,1,35882589
2019,35787258,1,35882588
2019,35787260,1,35882590
2019,35790262,1,35885683
2019,35787261,1,35882591
2019,35787288,1,35882618
2019,35787287,1,35882617
2019,35787289,1,35882619
2019,35787290,1,35882620
2019,35787291,1,35882621
2019,36678967,1,36866446
2019,36678966,1,36866445
2019,36678968,1,36866447
2019,36678969,1,36866448
2019,36080563,1,36225986
2019,36074704,1,36220134
2019,35790260,1,35885681
2019,35790256,1,35885678
2019,35787256,1,35882586
2019,35790261,1,35885682
2019,35787257,1,35882587
2019,35790263,1,35885684
2019,35790264,1,35885685
2019,35790265,1,35885686
2019,35790266,1,35885687
2019,35784368,1,35882554
2019,35790235,1,35885660
2019,35787227,1,35882553
2019,35790239,1,35885663
2019,35790238,1,35885662
2019,35784372,1,35879905
2019,35790244,1,35885667
2019,35790245,1,35885668
2019,35790246,1,35885669
2019,35787240,1,35882568
2019,35790248,7,35885671
2019,35790250,1,35882571
2019,35787244,1,35882573
2019,35790252,1,35885674
2019,35790253,1,35885675
2019,35790254,1,35885676
2019,35790255,1,35885677
2019,33504533,1,33535734
2019,33500833,1,33527572
2019,33496357,1,33535743
2019,33496370,1,33527608
2019,33504556,1,33535760
2019,33504652,1,33527718
2019,33504691,1,33527773
2019,33504698,1,33535900
2019,34380599,1,34400034
2019,34385994,1,34386548
2019,34380603,1,34400038
2019,34380604,1,34400039
2019,34380605,1,34400040
2019,34380606,1,34400041
2019,34380609,1,34400044
2019,34380610,1,34400045
2019,33500838,1,33535724
2019,33496325,1,33527567
2019,33496334,1,33527575
2019,33504521,1,33535717
2019,33496382,1,33527622
2019,33500890,1,33532195
2019,33504642,1,33535845
2019,33504643,1,33535846
2019,33500945,1,33532251
2019,33504654,1,33527723
2019,33496510,1,33527754
2019,33496521,1,33535889
2019,33504670,1,33527748
2019,33500826,1,33535705
2019,33496338,1,33527579
2019,33500854,1,33535746
2019,33496363,1,33527602
2019,33496373,1,33527611
2019,33504561,1,33535764
2019,33500882,1,33535800
2019,33504574,1,33535777
2019,33496411,1,33532187
2019,33504603,1,33532202
2019,33496441,1,33532224
2019,33500929,1,33532230
2019,33504659,1,33535862
2019,33500959,1,33532265
2019,33496453,1,33532242
2019,33500963,1,33532269
2019,33500964,1,33532270
2019,33504639,1,33535842
2019,33496485,1,33527727
2019,33500843,1,33527582
2019,33496330,1,33527568
2019,33496343,1,33527585
2019,36080576,1,36225999
2019,34380614,1,34400049
2019,34380615,1,34400050
2019,34380616,1,34400051
2019,34380617,1,34400052
2019,36080577,1,36226000
2019,36080581,1,36226004
2019,34380623,1,34400058
2019,34380624,3,34400059
2019,34380625,1,34400060
2019,34380627,1,34400062
2019,34380628,1,34400063
2019,34380629,1,34400064
2019,34380634,1,34400069
2019,34380635,1,34400070
2019,34380636,1,34400071
2019,34380638,1,34400073
2019,34380637,1,34400072
2019,34380643,1,34400078
2019,34380642,1,34400077
2019,34380645,1,34400080
2019,34380648,1,34400083
2019,34380655,1,34400090
2019,34380657,1,34400092
2019,34380658,1,34400093
2019,34380662,1,34400097
2019,34380663,1,34400098
2019,34380665,1,34400100
2019,33965303,1,33945690
2019,33965304,7,33945691
2019,33965312,1,33945700
2019,33965313,1,33945701
2019,33965315,1,33945703
2019,33965317,1,33945705
2019,33965318,1,33945706
2019,33504540,1,33535741
2019,33504510,1,33535702
2019,33504546,1,33535749
2019,33496367,1,33527606
2019,33496349,1,33532152
2019,33504530,1,33535732
2019,33694506,1,33694655
2019,33687990,1,33689239
2019,33683909,1,33689241
2019,33687991,1,33698449
2019,33687992,1,33698450
2019,33683915,1,33689245
2019,33683917,1,33689247
2019,33687995,1,33698454
2019,33683918,1,33689248
2019,33683919,1,33689249
2019,33683920,1,33689250
2019,33683921,1,33698455
2019,33683922,7,33698456
2019,33504663,1,33535867
2019,33500940,1,33532244
2019,33496496,1,33527736
2019,33496497,1,33532268
2019,33504678,1,33527757
2019,33504661,1,33535864
2019,33500928,1,33532229
2019,33504646,1,33527710
2019,33504660,1,33535863
2019,33500965,1,33532271
2019,33496503,1,33527744
2019,33500903,1,33535813
2019,33496442,1,33535826
2019,33496456,1,33535837
2019,33496457,1,33527696
2019,33504681,1,33535881
2019,33504685,1,33535885
2019,33504687,1,33535887
2019,33504686,1,33535886
2019,33504618,1,33535825
2019,33496524,1,33527770
2019,33500827,1,33532142
2019,33496329,1,33535707
2019,33500897,1,33532203
2019,33504605,1,33535815
2019,33496447,1,33532236
2019,33500944,1,33532248
2019,33504519,1,33527573
2019,33504520,1,33535715
2019,33496340,1,33527580
2019,33496362,1,33527601
2019,33496372,1,33527609
2019,33496375,1,33527614
2019,33504567,1,33535769
2019,33496386,1,33535771
2019,33504569,1,33532167
2019,33504632,1,33535838
2019,33496462,1,33527703
2019,33496469,1,33535850
2019,33504662,1,33527737
2019,33965355,1,33945744
2019,33965352,1,33945741
2019,33965353,7,33945742
2019,33965354,1,33945743
2019,33965356,1,33945745
2019,33965357,1,33945746
2019,33965358,1,33945747
2019,33965359,7,33945749
2019,33504572,7,33535774
2019,33504684,1,33527765
2019,33500974,1,33535888
2019,33500982,1,33532282
2019,33504701,1,33535903
2019,33500828,1,33532143
2019,33500831,1,33532146
2019,33504522,1,33535718
2019,34380656,1,34400091
2019,33496380,1,33527620
2019,34380659,1,34400094
2019,34380660,3,34400095
2019,34380661,1,34400096
2019,33970393,1,33950863
2019,33965345,1,33945734
2019,33965346,1,33945735
2019,33965348,1,33945737
2019,33965349,1,33945738
2019,33965350,1,33945739
2019,33965351,1,33945740
2019,33500946,1,33532252
2019,33496473,1,33527714
2019,33496501,1,33535871
2019,33496513,1,33527756
2019,33500973,1,33532277
2019,33504690,7,33527771
2019,33504697,1,33535899
2019,35784376,1,35879909
2019,33965362,1,33945752
2019,35784377,1,35879910
2019,35784378,1,35879911
2019,33504621,1,33535828
2019,33500921,1,33532219
2019,33500835,1,33535716
2019,33504508,1,33535701
2019,33496322,1,33527561
2019,33504532,1,33535733
2019,33504552,1,33535757
2019,33504689,1,33527768
2019,33500975,1,33535890
2019,33504549,1,33535753
2019,33496368,1,33527607
2019,33504562,1,33527616
2019,33504607,1,33527669
2019,33500924,1,33535823
2019,33500938,1,33532240
2019,33496455,1,33532245
2019,34385985,3,34386539
2019,34385986,7,34386540
2019,33979507,1,33956229
2019,33979505,1,33956227
2019,33965309,1,33945696
2019,33965308,1,33945695
2019,33500842,1,33527584
2019,33500822,1,33527560
2019,33504619,1,33527685
2019,33504634,1,33527698
2019,33500951,1,33532256
2019,33496506,1,33527747
2019,33496512,1,33527755
2019,33500910,1,33532212
2019,33500919,1,33527678
2019,33500922,1,33532221
2019,33496439,1,33532222
2019,33504620,1,33532231
2019,33496444,1,33527686
2019,33496452,1,33527693
2019,33504631,1,33527697
2019,33500961,1,33535865
2019,33496461,1,33527701
2019,33500966,1,33527742
2019,33504669,1,33535874
2019,33496476,1,33527716
2019,33504674,7,33535876
2019,35280541,1,35541821
2019,35280538,1,35541818
2019,35280539,8,35541819
2019,35280540,1,35541820
2019,35280542,1,35541822
2019,35280543,1,35541823
2019,35280544,7,35541824
2019,35280545,1,35541825
2019,35280546,1,35541826
2019,35280547,1,35541827
2019,35280548,1,35541828
2019,35280549,1,35541829
2019,35280550,1,35541830
2019,35280551,1,35541831
2019,35280552,1,35541832
2019,35280553,7,35541833
2019,35280554,1,35541834
2019,35280555,1,35541835
2019,35280556,1,35541836
2019,35280557,1,35541837
2019,35280558,1,35541838
2019,35280559,1,35541839
2019,35280560,1,35541840
2019,35280561,1,35541841
2019,35280562,1,35541842
2019,35280563,1,35541843
2019,35280564,3,35541844
2019,35280565,7,35541845
2019,35280568,1,35541848
2019,35280566,1,35541846
2019,35280567,1,35541847
2019,35280571,1,35541851
2019,35280570,1,35541850
2019,35280569,1,35541849
2019,35280572,1,35541852
2019,35280573,1,35541853
2019,35280574,1,35541854
2019,35280578,1,35541858
2019,35280579,1,35541859
2019,35280576,1,35541856
2019,35280575,1,35541855
2019,35280577,1,35541857
2019,35280580,1,35541860
2019,35280581,1,35541861
2019,35280582,1,35541862
2019,35280584,1,35541864
2019,35280585,1,35541865
2019,35280586,1,35541866
2019,35280587,1,35541867
2019,35280588,1,35541868
2019,35280589,6,35541869
2019,35280590,1,35541870
2019,35280591,1,35541871
2019,35280592,1,35541872
2019,35280593,1,35541873
2019,35280595,1,35541875
2019,35280596,7,35541876
2019,35280597,1,35541877
2019,35280598,1,35541878
2019,35280599,1,35541879
2019,35280600,2,35541880
2019,35280601,1,35541881
2019,35280603,1,35541883
2019,35280462,1,35541742
2019,35280464,1,35541744
2019,35280460,1,35541740
2019,35280471,1,35541751
2019,35280476,1,35541756
2019,35280478,1,35541758
2019,35280479,1,35541759
2019,35280481,1,35541761
2019,35280472,1,35541752
2019,35280473,1,35541753
2019,35280474,1,35541754
2019,35280480,1,35541760
2019,35280485,1,35541765
2019,35280495,7,35541775
2019,35280496,1,35541776
2019,35280459,1,35541738
2019,35280461,1,35541741
2019,35280498,1,35541778
2019,35280499,1,35541779
2019,35280500,1,35541780
2019,35280502,1,35541782
2019,36080569,1,36225992
2019,35280504,1,35541784
2019,35280507,1,35541787
2019,35280511,1,35541791
2019,36080570,1,36225993
2019,36080571,1,36225994
2019,35280513,1,35541793
2019,35280515,7,35541795
2019,35280523,1,35541803
2019,36074706,3,36220136
2019,35280526,1,35541806
2019,35280527,1,35541807
2019,36080574,3,36225997
2019,35280529,1,35541809
2019,35280531,1,35541811
2019,35280533,1,35541813
2019,35280534,1,35541814
2019,35280535,7,35541815
2019,35280536,1,35541816
2019,35280537,1,35541817
2019,37242417,1,37533095
2019,37238496,7,37528849
2019,37238497,1,37528850
2019,37242428,1,37533108
2019,35280456,1,35541735
2019,35280463,1,35541743
2019,35280466,1,35541746
2019,35280467,1,35541747
2019,35280477,1,35541757
2019,35280465,1,35541745
2019,35280482,1,35541762
2019,35280483,1,35541763
2019,35280484,1,35541764
2019,35280487,1,35541767
2019,35280488,1,35541768
2019,35280489,1,35541769
2019,35280490,1,35541770
2019,35280491,1,35541771
2019,35280492,1,35541772
2019,35280493,1,35541773
2019,35280494,1,35541774
2019,35280497,1,35541777
2019,35280501,7,35541781
2019,35280503,1,35541783
2019,35280505,1,35541785
2019,35280506,1,35541786
2019,35280509,1,35541789
2019,35280510,7,35541790
2019,35280512,1,35541792
2019,35280514,1,35541794
2019,35280516,1,35541796
2019,35280517,1,35541797
2019,35280518,1,35541798
2019,35280519,1,35541799
2019,35280520,1,35541800
2019,35280521,1,35541801
2019,35280524,1,35541804
2019,37971968,1,38142417
2019,37979651,1,38137660
2019,37979654,1,38137663
2019,37979652,1,38137661
2019,37979650,7,38137659
2019,37971967,1,38137664
2019,37979653,1,38137662
2019,35280528,1,35541808
2019,35280530,1,35541810
2019,35280532,1,35541812
2019,37971970,1,38142419
2019,35280594,1,35541874
2019,35280602,1,35541882
2019,35280604,1,35541884
2019,35280605,1,35541885
2019,35280606,1,35541886
2019,35280607,1,35541887
2019,35280608,1,35541888
2019,35280609,1,35541889
2019,35280613,1,35541893
2019,35280610,1,35541890
2019,35280611,1,35541891
2019,35280612,1,35541892
2019,35280614,1,35541894
2019,35280615,1,35541895
2019,35280616,1,35541896
2019,36682721,1,36863144
2019,36678986,1,36866465
2019,35787222,1,35879901
2019,35787225,1,35882550
2019,35787224,1,35882549
2019,35790236,3,35882551
2019,35784379,1,35879912
2019,35784380,1,35879913
2019,35784381,1,35879914
2019,36682733,1,36863156
2019,35784382,1,35879915
2019,35784383,1,35879916
2019,35784422,1,35889955
2019,35784423,1,35889956
2019,35784424,1,35889957
2019,35784425,1,35889958
2019,35784426,1,35889959
2019,35784428,1,35889961
2019,35784427,1,35889960
2019,35784429,1,35889962
2019,35784430,1,35889963
2019,35784432,1,35889965
2019,35784431,1,35889964
2019,35784433,1,35889966
2019,35784434,1,35889967
2019,35784435,1,35889968
2019,36080589,7,36226011
2019,35784436,1,35889969
2019,36074716,1,36220147
2019,36074717,1,36220148
2019,36080590,1,36226012
2019,36080596,1,36226018
2019,36682740,1,36863163
2019,36682741,1,36863164
2019,36682745,1,36863168
2019,36682746,1,36863169
2019,36080597,1,36226019
2019,36682749,1,36863172
2019,36080604,1,36226026
2019,36682764,1,36863187
2019,36080605,1,36226027
2019,36080606,1,36226028
2019,36682768,1,36863191
2019,36080607,3,36226029
2019,35784394,7,35879927
2019,35784395,1,35879928
2019,36080608,1,36226030
2019,35784371,1,35879904
2019,35784373,1,35879906
2019,35790259,1,35885680
2019,35784374,1,35879907
2019,35784375,7,35879908
2019,36080612,1,36226034
2019,35784384,1,35879917
2019,35784385,1,35879918
2019,35784386,1,35879919
2019,35784387,1,35879920
2019,35784388,1,35879921
2019,36080615,1,36226037
2019,36080616,1,36226038
2019,35784390,1,35879923
2019,35784391,1,35879924
2019,35784392,1,35879925
2019,35784393,1,35879926
2019,35784396,7,35879929
2019,35784403,1,35889936
2019,35784404,1,35889937
2019,35784405,1,35889938
2019,35784409,1,35889942
2019,35784406,1,35889939
2019,35784407,1,35889940
2019,35784408,1,35889941
2019,35784410,1,35889943
2019,35784411,1,35889944
2019,35784412,3,35889945
2019,35784413,1,35889946
2019,35784414,1,35889947
2019,35784415,1,35889948
2019,35784416,1,35889949
2019,35784417,1,35889950
2019,35784418,1,35889951
2019,35784419,1,35889952
2019,35784420,1,35889953
2019,35784421,1,35889954
2019,36074705,1,36220135
2019,36080572,1,36225995
2019,36074708,1,36220138
2019,36074712,1,36220142
2019,36074711,1,36220141
2019,36074709,1,36220139
2019,36074710,1,36220140
2019,36080578,1,36226001
2019,36080585,1,36226007
2019,36080586,1,36226008
2019,36080587,1,36226009
2019,36074715,1,36220146
2019,36080588,1,36226010
2019,36080624,1,36226045
2019,36080625,1,36226046
2019,36080626,1,36226047
2019,36080627,1,36226048
2019,36080628,1,36226049
2019,36080629,1,36226050
2019,36080630,1,36226051
2019,36080632,1,36226053
2019,36074748,1,36220180
2019,36080633,1,36226054
2019,36080635,1,36226056
2019,36080636,1,36226057
2019,36080637,1,36226058
2019,36080638,1,36226059
2019,36080640,1,36226061
2019,36080639,1,36226060
2019,36080641,7,36226062
2019,36080642,1,36226063
2019,36080643,1,36226064
2019,36080644,1,36226065
2019,36080645,1,36226066
2019,36080646,1,36226067
2019,36080647,1,36226068
2019,36080648,1,36226069
2019,36080649,1,36226070
2019,36080650,1,36226071
2019,36080651,1,36226072
2019,36080652,1,36226073
2019,36080653,1,36226074
2019,36080654,1,36226075
2019,36080655,1,36226076
2019,36080656,1,36226077
2019,36080657,1,36226078
2019,36080658,1,36226079
2019,36080659,1,36226080
2019,36080660,1,36226081
2019,36080661,1,36226082
2019,36080662,1,36226083
2019,36080663,1,36226084
2019,36080664,1,36226085
2019,36080665,1,36226086
2019,36080666,3,36226087
2019,36080667,1,36226088
2019,36080668,1,36226089
2019,36080669,1,36226090
2019,36080670,1,36226091
2019,36080671,1,36226092
2019,36080672,1,36226093
2019,36080673,1,36226094
2019,36080674,1,36226095
2019,36080677,1,36226098
2019,36080676,1,36226097
2019,36080675,1,36226096
2019,36080679,1,36226100
2019,36080680,1,36226101
2019,36080681,1,36226102
2019,36080682,1,36226103
2019,36080683,1,36226104
2019,36080684,1,36226105
2019,36080685,1,36226106
2019,36080686,1,36226107
2019,36080687,1,36226108
2019,36080688,1,36226109
2019,36080689,1,36226110
2019,36080690,1,36226111
2019,36080691,1,36226112
2019,36080692,1,36226113
2019,36080693,1,36226114
2019,36080694,1,36226115
2019,36080695,1,36226116
2019,36080696,1,36226117
2019,36080697,1,36226118
2019,36080702,1,36226123
2019,36080698,1,36226119
2019,36080700,1,36226121
2019,36080701,1,36226122
2019,36080704,1,36226125
2019,36080703,1,36226124
2019,36080705,1,36226126
2019,36080706,1,36226127
2019,36080707,1,36226128
2019,36080708,1,36226129
2019,36080709,1,36226130
2019,36080710,1,36226131
2019,36080711,1,36226132
2019,36080565,7,36225988
2019,36080567,1,36225990
2019,36074734,1,36220165
2019,36074732,1,36220163
2019,36074733,1,36220164
2019,36074735,1,36220166
2019,36074736,1,36220167
2019,36074737,1,36220168
2019,36080620,1,36226042
2019,36080622,1,36220170
2019,36074740,1,36220172
2019,36074741,1,36220173
2019,36074742,1,36220174
2019,36074743,1,36220175
2019,36074744,1,36220176
2019,36074745,1,36220177
2019,36074746,3,36220178
2019,36074747,1,36220179
2019,36080631,1,36226052
2019,36080634,1,36226055
2019,36074749,1,36220181
2019,36074703,1,36220133
2019,36080573,1,36225996
2019,36074707,1,36220137
2019,36080575,1,36225998
2019,36074713,1,36220143
2019,36074714,1,36220145
2019,36074718,1,36220149
2019,36080591,1,36226013
2019,36080595,1,36226017
2019,36080594,1,36226016
2019,36080593,1,36226015
2019,36080592,1,36226014
2019,36074719,1,36220150
2019,36080601,1,36226023
2019,36074720,1,36220151
2019,36074721,1,36220152
2019,36074722,1,36220153
2019,36074724,1,36220155
2019,36080609,1,36226031
2019,36074725,1,36220156
2019,36074726,1,36220157
2019,36080610,1,36226032
2019,36080611,1,36226033
2019,36074727,1,36220158
2019,36074730,1,36220161
2019,36074728,1,36220159
2019,36074729,1,36220160
2019,36074731,1,36220162
2019,36080613,7,36226035
2019,36080614,1,36226036
2019,37231658,1,37523820
2019,36319608,1,36465034
2019,36319606,1,36465032
2019,36319607,1,36465033
2019,36319609,1,36465035
2019,36319611,1,36465037
2019,36319610,1,36465036
2019,36319614,1,36465040
2019,36319613,1,36465039
2019,36319616,1,36465042
2019,36319617,1,36465043
2019,36319612,1,36465038
2019,36319615,1,36465041
2019,36329508,1,36474934
2019,36319618,1,36465044
2019,36319621,1,36465047
2019,36319620,1,36465046
2019,36319622,1,36465048
2019,36319623,1,36465049
2019,36319625,1,36465051
2019,36319627,1,36465053
2019,36319624,1,36465050
2019,36319626,1,36465052
2019,36319628,1,36465054
2019,36319630,1,36465056
2019,36319632,1,36465058
2019,36319631,1,36465057
2019,36319633,1,36465059
2019,36319635,1,36465061
2019,36319634,1,36465060
2019,36319636,1,36465062
2019,36319582,1,36465008
2019,36319637,1,36465063
2019,36319638,1,36465064
2019,36319639,1,36465066
2019,36319640,1,36465067
2019,36319641,1,36465068
2019,36319642,1,36465069
2019,36319643,1,36465070
2019,36319644,1,36465071
2019,36319645,1,36465072
2019,36319646,1,36465073
2019,36319647,1,36465074
2019,36319648,1,36465075
2019,36678963,1,36866443
2019,36682708,1,36863131
2019,36682709,1,36863132
2019,36319649,1,36465076
2019,36319650,1,36465077
2019,36319651,1,36465078
2019,36319654,1,36465081
2019,36319653,1,36465080
2019,36319652,1,36465079
2019,36319655,7,36465082
2019,36319656,1,36465083
2019,36319657,1,36465084
2019,36319658,1,36465085
2019,36319659,1,36465086
2019,36319661,1,36465088
2019,36319660,1,36465087
2019,36319662,1,36465089
2019,36319663,1,36465090
2019,36319664,7,36465091
2019,36319665,1,36465092
2019,36319666,1,36465093
2019,36319667,1,36465094
2019,36319668,7,36465095
2019,36319669,1,36465096
2019,36319670,1,36465097
2019,36319671,1,36465098
2019,36319672,1,36465099
2019,36319673,1,36465100
2019,36319674,1,36465101
2019,36319675,1,36465102
2019,36319677,1,36465104
2019,36319678,1,36465105
2019,36319676,7,36465103
2019,36319679,1,36465106
2019,36319680,1,36465107
2019,36319681,1,36465108
2019,36319682,1,36465109
2019,36319683,1,36465110
2019,36319684,7,36465111
2019,36319685,1,36465112
2019,36319686,1,36465113
2019,36319687,1,36465114
2019,36319688,1,36465115
2019,36319689,1,36465116
2019,36319691,1,36465118
2019,36319690,1,36465117
2019,36319692,1,36465119
2019,36319693,1,36465120
2019,36319694,1,36465121
2019,36319696,1,36465123
2019,36319695,1,36465122
2019,36319697,1,36465124
2019,36319698,1,36465125
2019,36319699,1,36465126
2019,36319704,1,36465131
2019,36319700,1,36465127
2019,36319701,7,36465128
2019,36319702,1,36465129
2019,36319703,1,36465130
2019,36319705,1,36465132
2019,36319706,1,36465133
2019,36319707,1,36465134
2019,36319708,1,36465135
2019,36319709,1,36465136
2019,36319710,1,36465137
2019,36319711,1,36465138
2019,36319712,1,36465139
2019,36319713,1,36465140
2019,36319714,1,36465141
2019,36319715,1,36465142
2019,36319716,1,36465143
2019,36319717,1,36465144
2019,36319718,1,36465145
2019,36319719,1,36465146
2019,36319720,1,36465147
2019,36319721,1,36465148
2019,36319722,1,36465149
2019,36319723,1,36465150
2019,36319724,1,36465151
2019,36319725,1,36465152
2019,36319726,1,36465153
2019,36319727,1,36465154
2019,36319728,1,36465155
2019,36319729,1,36465156
2019,36319730,1,36465157
2019,36319731,1,36465158
2019,36319734,1,36465161
2019,36319735,1,36465162
2019,36319736,1,36465163
2019,36319737,1,36465164
2019,36319738,1,36465165
2019,36319739,1,36465166
2019,36319740,1,36465167
2019,36319741,1,36465168
2019,36319742,1,36465169
2019,36319743,1,36465170
2019,36319744,1,36465171
2019,36319745,1,36465172
2019,36319746,1,36465173
2019,36319747,1,36465174
2019,36319748,1,36465175
2019,36319749,1,36465176
2019,36319750,1,36465177
2019,36319751,1,36465178
2019,36319752,1,36465179
2019,36319753,1,36465180
2019,36319754,1,36465181
2019,36319755,1,36465182
2019,36319756,1,36465183
2019,36319757,1,36465184
2019,36319758,1,36465185
2019,36319759,1,36465186
2019,36319760,1,36465187
2019,36319761,1,36465188
2019,36319762,1,36465189
2019,36319763,1,36465190
2019,36319764,1,36465191
2019,36319765,1,36465192
2019,36319766,1,36465193
2019,36319767,1,36465194
2019,36319768,1,36465195
2019,36319769,1,36465196
2019,36319770,1,36465197
2019,36682723,1,36863146
2019,36319774,1,36465201
2019,36319771,1,36465198
2019,36319772,1,36465199
2019,36319773,1,36465200
2019,36319775,1,36465202
2019,36319776,1,36465203
2019,36319583,1,36465009
2019,36319584,1,36465010
2019,36319587,1,36465013
2019,36319588,1,36465014
2019,36319586,1,36465012
2019,36319589,1,36465015
2019,36319590,1,36465016
2019,36319592,1,36465018
2019,36319593,1,36465019
2019,36319598,1,36465024
2019,36319599,1,36465025
2019,36319600,1,36465026
2019,36319597,1,36465023
2019,36319602,1,36465028
2019,36319603,1,36465029
2019,36319604,1,36465030
2019,36319605,1,36465031
2019,36678981,1,36866460
2019,36682762,1,36863185
2019,36682767,1,36863190
2019,36682770,1,36863193
2019,36682706,1,36863129
2019,36682707,1,36863130
2019,36679002,7,36866481
2019,36682702,1,36863124
2019,36682703,1,36863125
2019,36682704,1,36863126
2019,36682711,1,36863134
2019,36682713,1,36863136
2019,36682715,1,36863138
2019,36682714,1,36863137
2019,36678964,1,36863128
2019,36678965,1,36866444
2019,36682718,1,36863141
2019,36678982,1,36866461
2019,36678985,1,36866464
2019,36678983,1,36866462
2019,36678984,1,36866463
2019,36678988,1,36866467
