"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,5,115759515,5,1,11297858
2019,11,115754857,2.7,1,11286062
2019,5,115759531,1,1,11290739
2019,5,115754864,2,1,11286066
2019,11,115754872,1,9,11286067
2019,5,115764602,1,9,11290742
2019,5,115754875,4,1,11286069
2019,4,115759541,1,11,11297862
2019,1,115759541,1,11,11290745
2019,11,115759545,1,9,11290746
2019,5,115754878,1,11,11286071
2019,5,115764607,0,1,11286072
2019,5,115764608,1,9,11290748
2019,5,115764612,0.1,1,11286076
2019,5,115764640,0.8,1,11297874
2019,5,115754929,11,1,11286083
2019,11,115764666,2,9,11290758
2019,5,115754953,0.6,1,11286087
2019,5,115759587,0.3,1,11286088
2019,5,115764677,1,11,11297882
2019,5,115759598,1,9,11290768
2019,5,115755007,0.1,1,11286106
2019,5,115755009,1,9,11286108
2019,5,115755015,0.8,1,11286109
2019,5,115759621,0.9,1,11297889
2019,5,115764711,0.6,1,11290773
2019,5,115755021,0.8,1,11286110
2019,5,115764725,3.8,1,11297892
2019,5,115755031,1,1,11297893
2019,11,115755041,5,9,11297895
2019,10,115764740,1,9,11297897
2019,1,108640005,0.25,1,10044044
2019,5,108634951,0.1,1,10044047
2019,5,115754969,1,11,11286092
2019,5,115754994,1.8,1,11297884
2019,11,115759424,2,9,11290702
2019,5,115764458,1,1,11297826
2019,10,115764500,1,7,11297837
2019,5,115759465,0.4,1,11290717
2019,5,115764543,0.1,1,11297851
2019,5,109989055,0,1,10272759
2019,5,109993815,0.4,1,10282661
2019,11,109989037,1,9,10282665
2019,5,109983855,1,1,10282680
2019,5,109993840,1,1,10277713
2019,5,109993850,0,3,10272755
2019,5,109983822,1,9,10272756
2019,5,115759487,0.32,1,11290721
2019,5,115754829,1,1,11286057
2019,5,115764582,0.1,1,11297857
2019,5,115764605,,,11297864
2019,5,115754913,0,9,11297870
2019,5,115764631,1,9,11297873
2019,5,115754843,0.1,1,11290730
2019,11,115759526,1,9,11286063
2019,4,115759544,0.5,1,11286070
2019,5,115754951,4,1,11290760
2019,5,115754968,1,11,11286091
2019,5,117796877,0.5,1,11841972
2019,5,117803194,1,9,11846121
2019,10,117803198,2,9,11846122
2019,5,117803219,0.6,1,11846124
2019,11,117803221,1,9,11846125
2019,5,115764653,17,1,11297877
2019,5,115759592,1,11,11286093
2019,5,115759512,0.2,1,11290731
2019,5,115764703,1,1,11297888
2019,8,115759633,1,9,11297896
2019,11,115759444,1,9,11297835
2019,11,115764504,1,9,11297839
2019,5,115754795,1,11,11297844
2019,5,115754819,0.6,1,11297854
2019,11,115759493,1,1,11290722
2019,5,115754825,0,1,11290723
2019,8,115754882,1,9,11290747
2019,5,115754882,0.5,1,11286073
2019,11,115754919,1,9,11290753
2019,5,115764604,0.1,1,11290744
2019,12,115759569,5,9,11290755
2019,5,115759569,27,1,11286081
2019,16,115754949,4,9,11297880
2019,10,115764682,3,7,11286098
2019,5,115764685,1,9,11286101
2019,2,115764689,1,1,11297883
2019,11,115759622,1,9,11290772
2019,10,109983777,1,9,10272741
2019,5,109983782,0.4,1,10272743
2019,11,109989024,4,9,10282662
2019,2,109993820,1,9,10277711
2019,5,109989043,9.5,1,10277716
2019,5,109993866,1,1,10282669
2019,5,115764446,0.1,1,11290701
2019,5,115754737,0.1,1,11286035
2019,5,115754764,0.1,1,11286041
2019,5,115754769,0.02,1,11297833
2019,5,115759448,0.6,1,11297836
2019,5,115759449,0.5,1,11290712
